Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
warn,192,192,185
syndrome,192,177,164
ridiculous,192,190,185
operation,192,189,181
misinformation,192,187,173
herd,192,173,169
facebook,192,183,170
drive,192,186,182
arizona,192,166,146
approved,192,155,143
ap,192,149,135
value,191,183,177
sharing,191,190,185
protesting,191,175,165
notice,191,189,181
mad,191,186,179
kept,191,191,181
hong,191,168,117
foxnews,191,189,148
credit,191,169,162
bullshit,191,187,177
treated,190,189,181
survey,190,172,158
stuff,190,186,177
shame,190,181,163
request,190,184,171
peak,190,183,179
fatality,190,184,167
elected,190,189,182
c,190,174,163
totally,189,189,186
saskatchewan,189,179,138
product,189,177,162
lesson,189,188,177
hair,189,179,174
glad,189,188,183
funeral,189,155,151
except,189,187,182
belief,189,188,186
removed,188,182,173
pandémie,188,185,109
medicine,188,179,166
iranian,188,177,54
hurt,188,179,167
hospitalization,188,180,174
frontlines,188,187,181
develop,188,186,182
destroy,188,185,172
covid19ontario,188,188,142
covered,188,185,169
barr,188,178,166
writes,187,187,172
humanity,187,186,176
denied,187,178,170
corruption,187,183,167
corporation,187,182,170
catch,187,186,183
believed,187,160,153
28,187,172,163
stress,186,175,169
scheer,186,176,162
rich,186,183,177
recorded,186,176,167
pushed,186,186,173
ottnews,186,185,85
ground,186,185,149
caput,186,185,178
wtf,185,182,169
wash,185,177,171
paper,185,177,168
jason,185,184,143
ignore,185,181,167
extra,185,181,171
domestic,185,181,172
column,185,180,173
accept,185,182,175
suicide,184,171,161
joke,184,180,173
impacted,184,182,170
dozen,184,178,169
as,184,177,168
sport,183,162,147
recover,183,182,175
produce,183,179,174
pressure,183,180,171
liberty,183,182,169
camp,183,172,167
broke,183,182,173
surge,182,181,173
repeatedly,182,173,161
praise,182,181,176
beat,182,178,174
accountability,182,181,174
yeah,181,178,166
trudeaus,181,180,158
spot,181,178,170
prisoner,181,169,137
kong,181,164,119
influenza,181,161,147
headline,181,176,168
disinformation,181,178,171
david,181,167,162
college,181,171,158
assistant,181,163,146
tragedy,180,179,169
temporary,180,176,168
saving,180,177,172
rip,180,180,162
realize,180,180,177
putin,180,167,155
issued,180,175,168
globalnews,180,178,143
fault,180,159,155
extended,180,179,174
doc,180,162,149
destroyed,180,178,167
boy,180,177,169
ab,180,158,134
wouldnt,179,179,171
panic,179,174,163
met,179,171,163
doubt,179,178,170
couple,179,176,169
bush,179,161,147
29,179,162,154
vital,178,175,168
nature,178,173,167
fewer,178,170,161
developed,178,174,165
beautiful,178,170,164
accurate,178,176,163
whatever,177,177,164
returning,177,170,162
mission,177,171,156
mais,177,170,125
focused,177,161,156
epidemiologist,177,177,171
blaming,177,170,165
status,176,174,152
reveals,176,176,170
possibly,176,176,166
nytimes,176,175,146
harm,176,173,165
fool,176,174,169
firm,176,173,170
anymore,176,174,165
spend,175,170,165
saved,175,172,151
miss,175,166,164
israel,175,160,145
increasing,175,170,164
hall,175,175,132
cry,175,171,167
target,174,157,150
seven,174,174,165
published,174,169,162
listening,174,168,162
incredible,174,165,160
dems,174,158,134
upon,173,172,167
touch,173,170,162
technology,173,165,145
moron,173,166,156
kit,173,167,159
havent,173,166,161
foundation,173,168,154
basically,173,173,151
urge,172,171,163
upset,172,157,153
tucker,172,168,164
strain,172,148,131
e,172,143,61
drtedros,172,169,131
airport,172,161,157
yr,171,161,152
shocking,171,170,165
shameful,171,171,165
rick,171,168,148
regarding,171,171,163
protocol,171,168,161
dictator,171,165,152
us,170,163,156
tune,170,170,161
reopened,170,169,158
navajo,170,146,135
mostly,170,169,165
meant,170,162,156
lift,170,167,158
flattenthecurve,170,169,153
filed,170,169,161
ballot,170,134,121
assault,170,166,156
agent,170,168,152
sacrifice,169,169,163
rising,169,169,163
rapid,169,168,164
processing,169,168,159
option,169,160,140
initiative,169,169,159
highly,169,168,163
announces,169,169,159
33,169,169,161
robert,168,164,157
present,168,168,162
northern,168,160,140
genocide,168,166,142
form,168,164,161
enemy,168,163,159
anyway,168,166,162
weapon,167,166,164
similar,167,165,160
severe,167,165,157
sen,167,152,136
powerful,167,167,157
movement,167,166,162
london,167,158,145
labour,167,160,141
investigating,167,165,158
everywhere,167,165,161
declared,167,163,156
sample,166,145,137
revealed,166,166,159
register,166,162,145
publicly,166,166,154
provides,166,166,156
prof,166,165,159
lol,166,158,150
includes,166,165,159
deficit,166,150,143
willing,165,163,157
progress,165,156,151
professor,165,153,144
flag,165,149,142
earth,165,162,153
waste,164,160,156
suggest,164,162,153
selling,164,158,156
privacy,164,151,132
lawyer,164,162,151
correct,164,163,158
buying,164,163,156
added,164,159,157
who,163,163,152
theresa,163,159,143
seeking,163,163,154
recession,163,158,155
peter,163,151,147
ignorant,163,151,145
falling,163,161,156
clean,163,160,152
sadly,162,162,155
nih,162,158,147
land,162,155,149
importance,162,162,153
growth,162,157,140
farm,162,155,147
ease,162,162,154
cpchq,162,162,137
compare,162,162,139
bag,162,150,141
35,162,162,160
posted,161,160,136
pathetic,161,161,153
nationalpost,161,161,143
everyday,161,159,153
bus,161,152,151
boris,161,157,132
admit,161,156,151
table,160,156,148
muslim,160,119,95
loan,160,149,143
enforcement,160,155,152
duty,160,143,137
discussion,160,157,148
causing,160,160,152
bonnie,160,160,136
500,160,158,154
zealand,159,153,143
visited,159,159,153
tech,159,154,143
spain,159,156,144
sit,159,159,158
shown,159,158,155
sars,159,140,134
restart,159,146,132
explains,159,159,152
experiencing,159,154,149
easing,159,159,152
angry,159,157,155
toward,158,156,148
recognize,158,156,152
potentially,158,158,145
lifted,158,157,150
lay,158,158,151
july,158,147,139
insane,158,158,151
h1n1,158,147,139
factory,158,149,142
elon,158,154,144
34,158,158,153
wall,157,154,152
personnes,157,126,94
package,157,155,150
main,157,155,152
grow,157,154,149
delivery,157,149,148
trend,156,148,142
standing,156,146,140
ship,156,147,131
platform,156,154,148
nazi,156,142,135
nancy,156,144,127
musk,156,151,142
letting,156,156,153
involved,156,156,150
ignoring,156,152,136
dc,156,146,138
claimed,156,151,147
bigger,156,151,145
bailout,156,149,139
anxiety,156,149,136
silence,155,151,148
salon,155,144,136
promise,155,150,146
prior,155,153,149
non,155,151,139
maintain,155,155,151
launch,155,155,149
ireland,155,143,90
defend,155,155,150
apply,155,151,146
abc,155,132,114
webinar,154,147,120
voted,154,152,145
roy,154,86,72
natural,154,148,143
hiv,154,120,86
fema,154,145,126
expose,154,145,143
everybody,154,153,148
celebrate,154,148,143
screening,153,152,144
predicted,153,150,144
msnbc,153,148,123
gt,153,122,110
fix,153,150,144
failing,153,151,146
examiner,153,140,118
donate,153,147,135
disgrace,153,153,146
clinical,153,147,139
chart,153,149,138
weather,152,150,143
train,152,130,126
reelection,152,150,139
provided,152,149,143
paul,152,135,127
path,152,151,147
outlet,152,148,126
manage,152,149,143
lady,152,147,144
hajdu,152,150,134
cphocanada,152,152,118
covidiot,152,152,129
cdnmedia,152,152,134
bar,152,149,141
regular,151,150,143
proven,151,149,144
native,151,148,133
mentalhealth,151,148,126
informed,151,151,147
ctvnews,151,150,120
corporate,151,143,117
cold,151,143,136
bought,151,150,147
asymptomatic,151,149,140
5g,151,137,132
wide,150,149,147
universal,150,142,134
podcast,150,143,120
plague,150,146,136
household,150,143,139
hot,150,146,143
grab,150,136,132
fellow,150,150,142
requires,149,138,136
refusing,149,147,140
enforce,149,147,144
defeat,149,148,142
brazil,149,139,126
announcement,149,149,147
tout,148,143,116
qanon,148,147,115
precaution,148,145,141
percent,148,143,136
handle,148,148,142
enormous,148,148,131
doj,148,148,141
complication,148,147,135
cell,148,144,141
asks,148,146,139
anywhere,148,146,141
training,147,141,131
stockpile,147,145,140
perspective,147,147,141
packing,147,139,128
overall,147,147,133
mention,147,144,137
hotel,147,137,132
gain,147,146,141
decline,147,131,128
closing,147,146,143
blocked,147,147,138
asshole,147,140,131
911,147,143,133
unprecedented,146,142,138
jump,146,145,141
eight,146,141,138
culture,146,138,134
busy,146,141,140
barack,146,142,137
youth,145,119,103
shooting,145,127,122
sex,145,129,124
eat,145,140,137
considering,145,145,140
capitol,145,143,132
bunch,145,143,138
ability,145,144,136
written,144,144,137
usual,144,144,142
towards,144,143,141
sue,144,138,132
sister,144,132,129
presssec,144,136,110
poverty,144,136,129
pick,144,137,132
owned,144,139,131
outcome,144,136,132
laboratory,144,140,132
hypocrisy,144,144,141
fun,144,140,137
exercise,144,134,128
ebola,144,139,136
dumb,144,129,125
club,144,136,128
cette,144,137,92
affect,144,136,133
self,143,139,132
reached,143,143,142
newsom,143,134,123
management,143,141,137
forever,143,143,141
december,143,138,134
argument,143,140,134
26,143,140,129
wks,142,54,51
whitmer,142,137,132
scary,142,137,132
rage,142,132,125
missed,142,142,138
jour,142,133,94
carlson,142,141,139
association,142,139,136
planned,141,140,136
liar,141,132,122
hotspot,141,141,132
f,141,137,130
explanation,141,136,131
becoming,141,140,137
attacking,141,135,125
stimulus,140,138,129
slam,140,139,132
sell,140,129,124
mexico,140,133,122
crash,140,139,120
connection,140,133,130
art,140,123,118
appear,140,136,130
alert,140,131,125
afternoon,140,139,129
3rd,140,136,129
struggle,139,138,129
raising,139,139,128
negligence,139,138,127
minority,139,136,134
lung,139,131,124
limited,139,139,134
forcing,139,137,128
disgusting,139,138,135
tribe,138,119,105
movie,138,130,128
ldnont,138,136,45
firearm,138,104,101
turning,137,136,132
storm,137,136,132
scam,137,129,111
raised,137,133,128
obvious,137,134,130
guard,137,134,122
diagnosed,137,132,128
deliberately,137,136,133
chose,137,124,117
behavior,137,133,129
weird,136,135,129
surprised,136,133,130
quick,136,136,129
pulled,136,136,132
planet,136,125,119
pennsylvania,136,134,125
pain,136,131,129
mentalhealthweek,136,135,114
greatest,136,135,130
fuel,136,124,119
fly,136,131,130
ending,136,135,130
edmonton,136,131,90
counting,136,132,126
cest,136,130,90
adding,136,133,133
veteran,135,127,125
sitting,135,135,133
rural,135,127,114
receiving,135,134,129
panel,135,127,125
officially,135,135,124
language,135,121,117
field,135,129,125
fan,135,126,123
extremely,135,135,135
emerged,135,135,130
destroying,135,135,125
connected,135,130,125
capital,135,134,132
became,135,135,132
ça,134,122,91
violating,134,133,129
victory,134,127,119
una,134,115,60
subject,134,115,112
smart,134,129,124
shouldnt,134,134,128
laid,134,134,130
humantohuman,134,134,127
glove,134,133,125
french,134,129,128
certificate,134,103,98
brain,134,127,122
announce,134,131,126
series,133,132,126
reject,133,131,129
rapidly,133,133,128
joined,133,133,125
infect,133,132,130
impossible,133,132,125
gas,133,125,118
fait,133,130,102
contracting,133,133,132
27,133,130,125
tour,132,129,124
quality,132,125,121
purpose,132,131,125
promised,132,132,126
projected,132,132,127
partisan,132,127,122
inspector,132,128,122
indian,132,126,107
factor,132,131,129
episode,132,119,115
delivered,132,128,125
cop,132,116,111
carry,132,129,129
australian,132,130,119
vaccination,131,124,118
serve,131,127,125
played,131,124,122
ontarians,131,128,104
nh,131,124,107
greater,131,129,121
flying,131,122,118
august,131,128,123
tyranny,130,127,115
showed,130,129,121
property,130,128,126
pattyhajdu,130,128,109
patriot,130,121,113
obamagate,130,105,95
horrific,130,130,127
floor,130,127,122
collapse,130,126,120
admitted,130,130,124
stunning,129,129,123
sometimes,129,119,119
publichealth,129,129,102
exist,129,126,119
ccpvirus,129,129,88
cash,129,123,122
bleach,129,129,125
activist,129,127,119
staysafe,128,128,108
signed,128,125,122
seek,128,128,123
rempel,128,123,102
mar,128,121,110
manager,128,126,120
mai,128,117,87
legault,128,125,104
leaf,128,111,108
fell,128,128,126
claiming,128,128,125
bankruptcy,128,127,122
awful,128,127,124
1918,128,128,119
write,127,127,125
st,127,120,111
sink,127,127,125
reveal,127,127,120
responder,127,122,118
redfield,127,98,96
prevention,127,126,121
p,127,107,99
otherwise,127,127,123
matt,127,126,123
lawmaker,127,125,120
infrastructure,127,123,120
fbi,127,122,113
fair,127,121,119
chat,127,126,118
bet,127,122,117
violation,126,126,124
transit,126,110,101
timeline,126,118,114
talked,126,117,114
severity,126,125,121
rely,126,126,121
mouth,126,125,121
grant,126,111,104
forprofit,126,122,114
flattening,126,120,117
extend,126,125,120
criticism,126,123,119
creating,126,126,124
tweeting,125,125,119
tweeted,125,122,118
temperature,125,122,117
selfish,125,120,116
secure,125,124,121
reckless,125,125,123
killer,125,122,120
identified,125,123,114
hr,125,96,83
funded,125,123,116
fail,125,120,118
epoch,125,98,91
environment,125,125,121
documentary,125,117,106
definitely,125,125,125
compared,125,123,119
committed,125,124,122
alive,125,125,121
adviser,125,125,119
adam,125,123,118
slowly,124,119,116
previously,124,124,120
obviously,124,124,121
ministry,124,114,99
meal,124,115,112
maddow,124,119,75
investigate,124,121,115
illinois,124,117,113
grateful,124,120,114
european,124,124,120
considered,124,121,118
choose,124,117,115
caring,124,122,116
admits,124,122,117
writing,123,121,120
wisconsin,123,120,115
transparency,123,121,117
strict,123,123,118
sold,123,120,116
empathy,123,121,114
disturbing,123,122,118
changing,123,119,118
catastrophe,123,123,119
ag,123,119,115
trudeaumustgo,122,122,108
trillion,122,119,117
soul,122,121,105
session,122,113,112
seasonal,122,113,109
rose,122,98,89
responding,122,120,116
rating,122,120,116
proper,122,115,110
ou,122,108,86
offered,122,122,100
nonsense,122,122,120
investment,122,118,109
hid,122,120,114
globe,122,120,115
girl,122,116,105
ended,122,122,121
easter,122,117,113
easier,122,122,116
deeply,122,120,119
cruise,122,97,83
britain,122,119,110
aware,122,120,116
singapore,121,112,107
scale,121,120,115
respiratory,121,111,105
properly,121,121,117
producer,121,113,106
pneumonia,121,113,109
notre,121,111,79
michelle,121,117,109
location,121,115,111
estimate,121,117,111
driving,121,119,118
cluster,121,120,111
apr,121,112,98
weekly,120,119,97
warehouse,120,113,109
reaction,120,114,112
oklahoma,120,120,110
minimum,120,120,120
jersey,120,117,112
hoping,120,120,115
file,120,120,114
female,120,104,99
evening,120,119,114
