Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
mcmasteru,12,12,12
mcmastergho,12,12,12
mbouchardmtl,12,12,1
maxine,12,12,12
maxbaker15,12,12,10
mattgurney,12,12,10
masse,12,12,11
marty,12,12,12
marshall,12,11,11
marketsit,12,12,12
maniac,12,12,12
manages,12,12,12
malady,12,12,12
majesty,12,12,12
mainland,12,12,12
lousy,12,12,12
loudly,12,12,12
lou,12,12,12
loosing,12,12,12
longitudinal,12,12,12
loisleetv,12,12,1
lockdownhustle,12,12,12
locally,12,12,12
liste,12,12,12
lisa,12,12,11
lionizingexploiting,12,12,12
liltilgerlil,12,12,4
lieux,12,10,10
lethality,12,12,12
lecce,12,12,11
lease,12,12,12
largescale,12,12,12
kylegriffin1,12,12,11
kushners,12,12,12
kristynwongtam,12,12,11
ko,12,12,10
kevinvesey,12,12,11
keithbaldrey,12,12,12
keith,12,12,12
kateygoalie,12,12,1
joenbc,12,12,11
jk,12,9,9
jingoman111,12,12,4
jetblue,12,12,12
jammed,12,12,12
iv,12,11,11
ist,12,12,8
isso,12,10,8
irrational,12,12,12
ipoliticsca,12,11,10
inventory,12,12,11
intends,12,12,12
int,12,12,10
inspire,12,12,12
insect,12,12,12
inpatient,12,12,9
informs,12,10,10
infodemic,12,12,11
inflation,12,12,12
infirmières,12,11,11
infamous,12,12,12
inexpensive,12,12,11
inevitably,12,12,12
indique,12,12,10
impaired,12,11,11
imminent,12,12,12
ihme,12,11,11
hysterically,12,12,12
hydroxychloriquine,12,12,12
hubei,12,11,9
horrified,12,12,11
home—despite,12,12,12
hindrance,12,12,12
hesa,12,12,7
helm,12,12,12
heathrow,12,12,12
haveweallgonem1,12,12,12
harry,12,12,12
haiti,12,12,12
hail,12,11,11
guelph,12,12,12
grid,12,12,11
greatness,12,12,11
granny,12,12,12
gpc,12,12,12
govinslee,12,12,9
gosh,12,12,12
gordon,12,11,11
gopchairwoman,12,11,10
gmt,12,12,11
glowackicbc,12,12,12
glennkirschner2,12,12,10
glebe,12,7,7
gilmour,12,7,6
gesture,12,12,12
genre,12,11,11
geneva,12,12,12
generic,12,11,11
geez,12,12,12
gaslight,12,12,12
garcetti,12,11,11
gamble,12,12,12
g20,12,12,12
fue,12,12,9
frisbee,12,12,12
fringe,12,12,12
friendsoscience,12,12,9
fridaythoughts,12,12,12
freezing,12,12,11
freespeech,12,12,9
freeland,12,12,12
fredo,12,12,12
foresight,12,12,12
fishery,12,10,8
feminism,12,12,12
feinstein,12,11,10
federalization,12,12,12
fbrparty,12,12,12
fasttracked,12,12,12
fairness,12,12,12
facto,12,12,12
explosion,12,11,11
exploded,12,12,12
expectancy,12,12,12
evitar,12,12,11
evaluated,12,12,12
estar,12,12,12
essex,12,12,10
españa,12,11,9
erictopol,12,12,11
envy,12,11,11
entreprise,12,12,12
endangers,12,12,12
electric,12,11,11
eisenhower,12,12,12
egypt,12,12,12
educating,12,12,12
edit,12,12,12
eau,12,11,11
défis,12,12,9
douglas,12,12,12
dorisgrinspun,12,12,6
donner,12,12,12
dondavies,12,12,12
dom,12,11,11
doctored,12,12,12
disgraced,12,12,12
disengage,12,12,12
discredit,12,11,11
disbanded,12,12,12
directs,12,12,12
differ,12,12,7
diemany,12,12,1
diagnostics,12,11,11
descend,12,12,12
dereksloancpc,12,12,10
depressed,12,12,12
depopulation,12,12,12
demonstrator,12,12,12
deluded,12,12,12
delighted,12,12,12
delegated,12,12,12
debating,12,12,12
dautres,12,12,10
dat,12,12,7
dalhousieuniversity,12,12,12
dalhousieu,12,12,12
cyrilramaphosa,12,12,12
curry,12,10,10
crippling,12,12,12
credited,12,12,12
crass,12,12,12
cram,12,12,12
craft,12,12,12
courthousenews,12,12,7
corrected,12,12,12
coronavírus,12,12,7
coronavirusupdate,12,12,11
contrôle,12,11,11
contradictory,12,12,12
contradicted,12,12,12
conséquences,12,12,12
congratulate,12,12,12
congo,12,9,9
confidential,12,12,11
comparable,12,12,12
commuter,12,12,12
commence,12,12,12
commander,12,12,12
coin,12,12,12
coded,12,12,11
coalpit19,12,12,12
cnni,12,12,10
climateaction,12,12,11
clicking,12,11,11
cklw,12,12,5
ciudad,12,12,8
city—and,12,12,12
cihrirsc,12,12,11
cifra,12,12,10
chuckcallesto,12,12,11
chslds,12,11,10
chronique,12,12,8
chiefpeggtfs,12,12,11
chemistry,12,12,12
chemirmir,12,6,6
censured,12,12,12
ceba,12,12,12
cd4,12,10,9
cb,12,10,10
catalyst,12,12,12
casting,12,12,12
caso,12,11,6
cashier,12,12,12
cashfromthecabin,12,12,12
caseload,12,12,11
carter,12,12,12
carnival,12,12,5
cardinal,12,12,12
captured,12,12,12
campground,12,11,11
calebmaupin,12,12,1
buttar,12,12,9
brésil,12,12,9
brock,12,12,12
broadband,12,12,12
brick,12,10,10
brewing,12,12,12
brampoli,12,12,9
boyermichel,12,12,1
borrowed,12,12,12
bolsonaros,12,11,11
bloor,12,9,9
blackmailing,12,12,12
bjp,12,10,10
bigoted,12,12,12
bengal,12,11,11
behavioural,12,12,12
beautifully,12,12,12
bcliberals,12,11,11
baisse,12,12,12
avail,12,12,12
aussie,12,12,12
attract,12,12,10
atrocity,12,12,12
ate,12,12,12
asylumseekers,12,12,10
assure,12,11,11
assistancedisability,12,12,1
asile,12,12,9
arrêter,12,12,11
armineyalnizyan,12,12,12
archived,12,12,3
apt,12,12,12
appropriated,12,12,12
appel,12,12,11
antifreeze,12,12,12
antiabortion,12,12,12
anthem,12,12,11
anonymous,12,12,11
anna,12,12,11
allmail,12,12,12
allin,12,12,12
albertarelaunch,12,12,12
albert,12,12,12
ailment,12,12,12
aggravated,12,12,12
affaire,12,12,11
advises,12,12,12
acknowledging,12,12,11
accordance,12,12,12
accidental,12,12,11
accepts,12,12,11
ac,12,12,12
9999,12,12,12
900000,12,12,12
800pound,12,12,12
765,12,12,12
75m,12,12,12
75000,12,12,12
680news,12,12,11
671,12,12,12
6250,12,12,12
58356,12,12,12
551,12,12,11
5300,12,12,12
50x,12,12,12
430,12,12,12
428,12,12,12
365,12,12,12
317,12,12,9
29th,12,12,12
289,12,12,12
267,12,12,12
24h,12,12,11
249,12,12,12
225,12,12,12
2024,12,12,12
2013,12,12,11
1a,12,8,6
1980s,12,11,11
17000,12,12,12
1700,12,12,12
16th,12,12,12
161,12,12,12
144,12,12,12
141,12,12,12
1400,12,12,12
135m,12,12,12
123,12,12,12
11am,12,12,12
100000th,12,12,12
08,12,12,12
✅over,11,11,11
✅nearly,11,11,11
✅half,11,11,11
✅12,11,11,11
⁦govwhitmer⁩,11,11,11
⁦fordnation⁩,11,11,10
établissement,11,8,7
éducation,11,10,9
économiques,11,11,11
zpak,11,11,11
zpac,11,11,11
youngest,11,11,10
yomamagate,11,11,11
yea,11,11,11
wtpsenate,11,11,6
worded,11,11,11
woe,11,11,11
withdrawal,11,9,9
witch,11,11,10
whip,11,10,10
whathavewebecome,11,11,11
weighs,11,11,11
wearer,11,9,9
watch⬇️new,11,11,11
washroom,11,11,11
ware,11,11,11
walkaway,11,11,10
waged,11,11,11
vowing,11,11,11
votebluetoendthisnightmare,11,11,11
von,11,11,9
volunteered,11,11,11
visionary,11,11,11
vies,11,10,10
vid,11,11,11
veto,11,11,11
verify,11,11,11
vein,11,11,11
veiled,11,11,11
veces,11,10,10
vatican,11,11,11
varios,11,11,9
utah,11,11,11
usar,11,11,8
usage,11,11,10
upheaval,11,11,11
uofg,11,8,7
unto,11,6,6
unrest,11,11,11
unidos,11,11,9
ungrateful,11,11,11
unelected,11,10,10
unconstitutionally,11,11,11
twittersupport,11,11,11
twentyone,11,11,10
tryin,11,11,11
trumppressbriefing,11,11,11
trumppandemicfailure,11,11,6
trumpisjealousofobama,11,11,8
trudeauliedpeopledied,11,11,9
troubled,11,11,11
triage,11,11,9
tres,11,10,9
treatment—the,11,11,11
travers,11,11,10
towel,11,10,10
torch,11,11,11
topup,11,11,11
togetherwecandoit,11,11,6
tlmep,11,11,8
titled,11,11,11
tireless,11,11,11
tiger,11,11,11
tienen,11,11,7
tiempo,11,11,8
thirsty,11,11,11
tennessee,11,11,11
tellement,11,11,10
telemedicine,11,11,11
technician,11,11,11
teamster,11,3,1
teamed,11,11,11
tdb,11,11,11
taskforce,11,11,11
tarajago,11,8,8
también,11,11,10
takedown,11,11,11
taiwancanhelp,11,11,8
tad,11,11,11
série,11,10,10
suppose,11,11,11
superpower,11,11,11
superfan,11,11,11
sturgeon,11,11,10
stricter,11,11,11
strapped,11,11,11
straightforward,11,11,11
stopmovingthegoalpost,11,11,11
stink,11,11,11
stevehiltonx,11,11,9
stephenking,11,10,10
steinerthighschool,11,11,11
steeped,11,11,11
steak,11,11,11
staring,11,11,11
stakeholder,11,11,11
stacked,11,10,10
squirm,11,11,11
squad,11,11,11
spur,11,11,11
spray,11,11,11
speedy,11,11,11
soccer➖,11,11,11
sneaky,11,11,11
smorgasbord,11,11,11
smithfield,11,9,9
slpnggiantsca,11,11,2
situación,11,11,9
siriusxm,11,11,7
sind,11,8,3
sincere,11,11,11
sikh,11,10,10
shy,11,11,11
shouted,11,11,11
sewer,11,10,10
settled,11,11,11
sethabramson,11,11,11
setback,11,10,10
sensanders,11,11,11
senile,11,10,10
selfies,11,10,10
screamed,11,11,11
scrap,11,11,11
scout,11,10,10
scotus,11,11,11
sciencebased,11,10,10
schwartz,11,10,10
savvy,11,11,11
satanic,11,9,8
sara,11,11,11
santeqc,11,11,9
sanitizing,11,10,10
salvella,11,11,11
sait,11,9,8
sacked,11,10,10
régimen,11,10,5
runner,11,11,11
roy,11,11,11
rot,11,11,11
rooted,11,9,9
rondesantisfl,11,11,11
roger,11,11,11
robbed,11,9,9
ro,11,10,10
rightwingers,11,11,11
reversal,11,11,11
revenus,11,11,11
revelation,11,11,11
retroactive,11,11,11
restoring,11,10,10
restored,11,11,11
respondent,11,10,10
respectfully,11,11,11
resiliency,11,11,11
replacing,11,11,11
relies,11,11,11
reinforce,11,11,11
reich,11,11,11
regarded,11,11,11
reevaluate,11,11,11
rebellion,11,10,10
realworld,11,11,11
rct,11,11,11
ramzan,11,10,10
raid,11,11,11
racially,11,11,11
quits,11,11,11
queston,11,11,11
questionnaire,11,11,10
quedateencasa,11,11,6
quarantaine,11,10,7
quack,11,6,6
puppy,11,11,10
pulitzer,11,11,11
psyche,11,11,11
proximity,11,11,11
prompting,11,11,11
projecting,11,11,11
prise,11,11,10
pris,11,11,10
prevail,11,11,11
preservation,11,11,11
premières,11,11,10
premiere,11,11,11
precise,11,11,11
precarious,11,11,11
preach,11,10,10
pradesh,11,9,8
postpone,11,11,11
populist,11,11,11
popularizing,11,11,11
policyschool,11,11,11
podium,11,11,11
pode,11,10,7
pmoindia,11,11,10
pmcanadien,11,11,4
plutôt,11,11,11
plq,11,11,6
plein,11,11,11
photographed,11,11,11
photograph,11,11,11
peterbakernyt,11,11,9
perpetuating,11,11,11
perpetrated,11,11,11
permet,11,11,11
payouts,11,11,10
pawn,11,11,11
paused,11,11,11
parti,11,9,9
pariah,11,11,11
papaya,11,11,11
owed,11,11,11
overdoses,11,11,10
outlier,11,11,11
otros,11,11,10
organismes,11,9,9
opting,11,11,11
ops,11,11,11
oppo,11,11,11
ontario🎢,11,11,10
oilpatch,11,11,11
ohcanada,11,11,11
offshore,11,11,11
occupied,11,11,10
nuestro,11,10,9
nouvel,11,11,9
notimextv,11,11,2
nonwhite,11,5,5
nonanswers,11,11,11
nobid,11,11,10
noam,11,11,11
ningún,11,11,9
nicolegriggs,11,11,11
newswatch,11,11,9
newscast,11,11,8
nessel,11,11,11
neonazi,11,11,11
natobserver,11,11,11
natl,11,11,11
nasa,11,11,10
nailed,11,11,11
n95s,11,10,10
myanmar,11,8,4
mute,11,11,11
muskoka,11,11,10
multilateral,11,11,11
muere,11,11,7
msf,11,11,11
mortes,11,10,6
montage,11,11,11
mojahedin,11,11,7
mog7546,11,11,3
modernas,11,11,11
mobilized,11,11,10
mmpadellan,11,11,10
mitt,11,11,11
mitchell,11,11,11
misstep,11,11,11
mettre,11,11,11
merrick,11,11,11
mentor,11,11,11
mentale,11,10,9
meighen,11,6,5
medieval,11,11,11
mcmaster,11,9,9
mathteacher,11,11,11
mat,11,11,10
marie,11,11,11
marco,11,11,11
marching,11,11,10
manque,11,11,10
madeincanada,11,11,11
macdonald,11,11,11
lévolution,11,11,10
lucrative,11,11,11
lucha,11,11,11
lozano,11,11,11
lors,11,11,11
loom,11,11,11
looky,11,11,11
loms,11,11,9
lockdown4,11,11,4
lisez,11,11,9
linkedin,11,10,10
linick,11,11,11
lingers,11,11,11
limo,11,11,11
lifethreatening,11,11,11
licence,11,9,9
lgbt,11,11,5
legalize,11,11,11
leeff,11,11,11
lax,11,11,11
laundering,11,11,11
langley,11,11,9
kwamemckenzie,11,11,11
kumari,11,11,10
klein,11,11,11
kentuckian,11,10,10
kennedystewart,11,11,10
ken,11,11,11
kearl,11,11,11
kaleigh,11,11,11
jyoti,11,11,10
justintrudeaus,11,11,11
justiceiscoming,11,11,11
julian,11,11,9
jp,11,11,11
joycemurray,11,11,10
josepborrellf,11,11,7
jonathan,11,11,11
johncornyn,11,10,9
jimwatsonottawa,11,11,9
jesse,11,10,10
jeffbezos,11,11,11
javaidrehman,11,11,6
jackposobiec,11,11,10
irfandhalla,11,11,11
iranprotests,11,11,6
in🇨🇦,11,11,11
inuit,11,11,7
intolerance,11,11,9
intestine,11,11,11
intersection,11,10,10
interruption,11,11,11
intend,11,11,11
inslee,11,11,11
informal,11,9,8
inflict,11,11,11
infested,11,11,11
indy,11,11,11
indicted,11,11,11
inclass,11,11,10
implied,11,11,11
implicated,11,11,11
imf,11,11,10
imaginary,11,11,11
illustration,11,11,11
hypokrits,11,11,11
hyping,11,11,11
hyperbole,11,11,11
hydroxy,11,11,11
hv,11,11,9
hurdle,11,11,11
humour,11,11,9
hopeless,11,11,11
honey,11,11,11
homophobia,11,11,10
homework,11,11,11
homecare,11,11,11
hip,11,7,7
heartache,11,11,11
hbcu,11,11,11
haut,11,10,10
harmless,11,11,10
hamper,11,11,10
hacked,11,11,11
guilbault,11,10,7
guarding,11,11,11
grubhub,11,11,11
grower,11,10,10
grocer,11,11,11
gripping,11,11,11
gripped,11,11,11
grill,11,11,11
grassroots,11,11,11
graphiques,11,11,10
graduated,11,11,11
goodhygiene,11,11,11
goddamned,11,11,11
gmcanada,11,11,10
gmb,11,11,10
globalnewsto,11,11,9
gladly,11,11,11
gillesnfio,11,11,5
gifted,11,11,11
georgiastraight,11,11,11
genovia,11,11,10
genocidal,11,11,11
garland,11,11,11
gardening,11,11,11
functional,11,11,11
fragility,11,11,11
foregone,11,11,11
footprint,11,11,11
folly,11,11,11
focusonthetrumpdeathtoll100k,11,11,9
flulike,11,11,11
fisher,11,10,10
firetam,11,11,7
fining,11,11,11
fifty,11,11,11
fewest,11,8,7
fest,11,11,10
feeble,11,11,11
fecal,11,11,10
favorable,11,11,11
fart,11,10,10
fade,11,11,11
exponentially,11,11,11
explainer,11,11,11
expired,11,11,11
exam,11,11,11
evolve,11,11,11
everythings,11,11,11
event201,11,11,10
eux,11,11,11
euro,11,11,11
essence,11,11,11
ese,11,11,8
equip,11,11,11
equation,11,11,11
enquête,11,11,10
empathetic,11,11,11
emotionally,11,10,10
elevated,11,11,11
elephant,11,10,10
electronic,11,11,11
eidulfitr,11,11,10
edyong209,11,11,11
echoing,11,11,11
earner,11,11,11
développements,11,11,7
désormais,11,11,10
dystopian,11,11,11
drmikeryan,11,10,9
drfakenstein,11,11,11
dragged,11,11,11
douchebag,11,11,10
domesticviolence,11,11,9
dolphin,11,10,10
dobbs,11,11,11
dj,11,10,10
disparate,11,11,11
die➖i,11,11,11
dictatorial,11,11,11
devastate,11,11,11
dev,11,6,6
deuxième,11,11,9
derniers,11,11,11
deprive,11,11,11
deniseincanada,11,11,7
delaware,11,11,11
deference,11,11,11
defender,11,11,11
deems,11,11,11
deduction,11,11,11
deconfinement,11,11,10
decisionmakers,11,11,10
debuted,11,11,11
ddt,11,11,2
daylight,11,11,11
davidnakamura,11,11,10
darwin,11,10,10
dar,11,11,9
damaged,11,11,11
cœur,11,11,10
côté,11,9,8
czech,11,11,11
curva,11,11,9
culpa,11,6,6
cuddle,11,9,8
ctvvancouver,11,11,11
csis,11,11,8
crucified,11,10,10
criminality,11,11,11
credibly,11,11,11
creature,11,11,11
craig,11,11,11
covidfree,11,11,11
covid19quebec,11,11,10
covid10,11,11,10
coupled,11,11,11
coronarvirus,11,11,11
convict,11,11,11
control👇👇,11,11,11
continuons,11,11,10
continuer,11,11,11
continuation,11,11,11
cont,11,10,9
confinés,11,11,11
completion,11,11,11
compassionaterelease,11,11,11
combatir,11,10,8
coma,11,11,11
colonialism,11,11,11
cognitive,11,11,11
coffer,11,11,9
cnnopinion,11,11,11
clorox,11,11,11
cleanliness,11,11,10
claw,11,11,11
clause,11,11,11
clashed,11,11,11
ckont,11,11,6
ck,11,8,8
circulation,11,11,11
cinema,11,11,11
chrystia,11,11,11
chrislhayes,11,11,11
chomsky,11,11,11
chiffres,11,10,9
chemo,11,11,11
celles,11,10,10
cdnchange,11,11,11
cdnchamberofcom,11,11,9
cd,11,11,11
ccpchina,11,11,11
cbsa,11,11,11
cbcsunday,11,11,10
caroline,11,11,11
caretaker,11,11,11
capturing,11,11,11
canadacrickets,11,11,11
camh,11,11,10
californian,11,11,11
bénéficiaires,11,11,10
burneythe,11,11,10
burlon,11,11,9
burlington,11,11,8
bureaucratic,11,11,11
buhari,11,10,5
buggered,11,11,11
bucket,11,11,11
brush,11,11,11
briantylercohen,11,11,11
brianpallister,11,11,9
brew,11,11,11
breached,11,11,11
bottling,11,11,11
botching,11,11,10
boosted,11,11,11
bookstore,11,9,9
booked,11,10,10
boiling,11,11,10
boil,11,11,11
blindspots,11,11,11
bleed,11,11,11
blacklocks,11,11,11
bigpharma,11,11,11
bigotry,11,11,10
bev,11,11,11
betting,11,11,11
bending,11,11,11
bbqs,11,11,11
bartender,11,11,11
barry,11,11,11
barcelona,11,11,11
barbados,11,7,5
banker,11,11,10
baker,11,11,11
bait,11,11,11
baffled,11,11,11
ba,11,11,11
b52malmet,11,11,8
ayuda,11,11,9
awfully,11,11,11
awaits,11,11,11
avr,11,3,2
atteints,11,11,11
atmosphere,11,11,10
atairports,11,11,11
asthma,11,9,9
assignment,11,11,11
assez,11,11,11
artificial,11,11,11
archive,11,11,11
approche,11,11,10
approached,11,11,11
apoyo,11,10,8
apologist,11,11,11
antivax,11,10,10
antithetical,11,3,3
anticipated,11,11,11
anticipate,11,11,11
anthonyfurey,11,11,11
animation,11,11,11
anifa,11,11,11
angrierwhstaff,11,11,9
ancient,11,10,10
américa,11,10,10
amicus,11,11,11
altogether,11,11,11
althiaraj,11,11,11
altar,11,10,10
allisonpearson,11,8,2
alleyesonkeewatinohk,11,11,11
allentown,11,11,11
alerte,11,11,8
albertan,11,11,11
agua,11,11,8
aggregated,11,11,11
adaptive,11,8,8
accomplishin,11,11,11
accompanying,11,11,11
accidentally,11,11,11
absurdly,11,11,11
abnormal,11,11,11
ableism,11,11,8
abide,11,11,11
abdocs4patients,11,11,9
abbotts,11,11,10
a1,11,11,11
99983,11,11,10
99975,11,11,10
99972,11,11,10
99965,11,11,10
99957,11,11,10
99956,11,11,10
811pm,11,11,10
81000,11,11,11
6–11,11,11,10
6666,11,11,10
634,11,9,8
5day,11,11,11
578,11,11,11
52000,11,11,11
3345,11,11,11
320,11,10,9
30844,11,11,11
27000,11,9,9
26033,11,11,11
254,11,11,11
22000,11,11,11
2102,11,11,11
2007,11,11,11
195,11,11,11
17th,11,11,11
16m,11,11,11
155,11,11,11
148,11,11,11
134,11,11,10
127,11,11,11
11pm,11,11,8
1179,11,11,11
103,11,11,11
🧵covid19,10,10,10
🛒quick,10,10,10
🚨danger,10,10,10
🖥workplaces,10,10,10
📌not,10,10,10
🏖beaches,10,10,10
🎈parties,10,10,10
🍽restaurants,10,10,10
🌳public,10,10,10
⬆️1,10,10,5
⛪️churches,10,10,10
⚠️breaking,10,10,10
zéro,10,8,7
zoonotic,10,10,6
zijn,10,9,4
youralberta,10,9,9
yorker,10,10,10
yang,10,10,10
wrought,10,10,10
wording,10,10,10
wizard,10,10,10
wholesale,10,9,9
whoemro,10,10,9
wfdd2020,10,10,10
weijia,10,10,10
wef,10,10,9
wearethepeople,10,10,10
wasis,10,10,9
washtimes,10,10,9
wartime,10,10,10
waive,10,10,10
vox,10,10,10
votes—zero—on,10,10,10
vitual,10,10,10
vietnamese,10,8,8
victor,10,10,10
victime,10,10,9
vetting,10,10,10
vested,10,10,10
ver,10,9,9
venice,10,10,10
vaxxed,10,8,7
variation,10,10,9
valplante,10,10,9
vain,10,10,10
vacuna,10,9,7
utilizing,10,10,10
utilized,10,10,10
urine,10,10,10
uproar,10,10,10
unreal,10,10,9
undervalued,10,10,10
underestimated,10,10,10
undercut,10,10,10
uncared,10,10,10
umanitoba,10,10,3
uhoh,10,10,10
ufwd,10,10,8
twgrp,10,10,10
turtle,10,9,9
turpin,10,4,4
turner,10,10,9
tulip,10,6,6
trunk,10,10,10
trumppressconference,10,10,10
trumpisaloser,10,10,8
trumpian,10,10,10
trivial,10,10,10
triste,10,10,10
treasured,10,10,10
treasonous,10,10,10
travaillent,10,10,9
translink,10,8,8
transcend,10,10,10
traction,10,10,10
trabajo,10,10,9
tr,10,10,10
tourisme,10,10,10
toughest,10,10,10
tonedeaf,10,10,10
tomilahren,10,10,8
toda,10,10,9
tmr,10,6,6
tison,10,10,10
ticketed,10,10,10
thread👇🏻,10,10,10
thoughtless,10,10,10
thatll,10,10,10
terrorrelated,10,6,6
temper,10,10,10
teamcanada,10,10,10
tcm,10,10,10
tcells,10,7,7
taxing,10,10,10
tashakheiriddin,10,10,3
sworn,10,10,10
sword,10,9,9
swath,10,10,10
suspicion,10,10,10
surveyed,10,10,10
sullivan,10,10,10
suivez,10,10,7
succession,10,10,10
subsidized,10,10,10
subsequently,10,10,10
subpoenaobama,10,9,8
stutter,10,9,9
stubbornness,10,10,10
streak,10,10,10
strangely,10,10,9
straightup,10,10,10
stocked,10,10,10
stinkeye,10,10,10
steward,10,10,10
stemming,10,10,10
steel,10,10,10
stayhealthy,10,10,10
