Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
priming,1,1,0.00099,1,0.00801
primiere,1,1,0.00099,1,0.00801
primeur,1,1,0.00099,1,0.00801
primetime,1,1,0.00099,1,0.00801
primeras,1,1,0.00099,1,0.00801
primeiro,1,1,0.00099,1,0.00801
primeiras,1,1,0.00099,1,0.00801
primedicine,1,1,0.00099,1,0.00801
primavera,1,1,0.00099,1,0.00801
primarytechcom,1,1,0.00099,1,0.00801
primarydata,1,1,0.00099,1,0.00801
primarycare,1,1,0.00099,1,0.00801
primary2020,1,1,0.00099,1,0.00801
primaireaurait,1,1,0.00099,1,0.00801
primaire,1,1,0.00099,1,0.00801
primae,1,1,0.00099,1,0.00801
prima,1,1,0.00099,1,0.00801
prig,1,1,0.00099,1,0.00801
prieursauriol,1,1,0.00099,1,0.00801
priestly,1,1,0.00099,1,0.00801
priesthood,1,1,0.00099,1,0.00801
prier,1,1,0.00099,1,0.00801
pridepledge—reallocate,1,1,0.00099,1,0.00801
prideparades,1,1,0.00099,1,0.00801
prian,1,1,0.00099,1,0.00801
pri,1,1,0.00099,1,0.00801
prhcs,1,1,0.00099,1,0.00801
prhc1,1,1,0.00099,1,0.00801
prezydentpl,1,1,0.00099,1,0.00801
previsto,1,1,0.00099,1,0.00801
previos,1,1,0.00099,1,0.00801
previewing,1,1,0.00099,1,0.00801
preventivos,1,1,0.00099,1,0.00801
preventivo,1,1,0.00099,1,0.00801
preventivas,1,1,0.00099,1,0.00801
preventionisbetterthancure,1,1,0.00099,1,0.00801
preventionand,1,1,0.00099,1,0.00801
prevention2020,1,1,0.00099,1,0.00801
preventativei,1,1,0.00099,1,0.00801
preventableas,1,1,0.00099,1,0.00801
prevenido,1,1,0.00099,1,0.00801
prevarication,1,1,0.00099,1,0.00801
preunited,1,1,0.00099,1,0.00801
pretzel,1,1,0.00099,1,0.00801
prettykitties0,1,1,0.00099,1,0.00801
pretties,1,1,0.00099,1,0.00801
prettier,1,1,0.00099,1,0.00801
pretest,1,1,0.00099,1,0.00801
preternaturally,1,1,0.00099,1,0.00801
preterm,1,1,0.00099,1,0.00801
pretentious,1,1,0.00099,1,0.00801
pretender,1,1,0.00099,1,0.00801
pretence,1,1,0.00099,1,0.00801
preteen,1,1,0.00099,1,0.00801
presupuesto,1,1,0.00099,1,0.00801
presumptuous,1,1,0.00099,1,0.00801
presumirlo,1,1,0.00099,1,0.00801
prestwick,1,1,0.00099,1,0.00801
prestrump😀,1,1,0.00099,1,0.00801
prestowitz,1,1,0.00099,1,0.00801
prestoncmoore,1,1,0.00099,1,0.00801
preston,1,1,0.00099,1,0.00801
prestocard,1,1,0.00099,1,0.00801
prestigieux,1,1,0.00099,1,0.00801
prestement,1,1,0.00099,1,0.00801
prestataires,1,1,0.00099,1,0.00801
prestación,1,1,0.00099,1,0.00801
pressés,1,1,0.00099,1,0.00801
pressão,1,1,0.00099,1,0.00801
pressscrum,1,1,0.00099,1,0.00801
pressrelease,1,1,0.00099,1,0.00801
pressrecalling1,1,1,0.00099,1,0.00801
pressplay,1,1,0.00099,1,0.00801
pression,1,1,0.00099,1,0.00801
pressgraham,1,1,0.00099,1,0.00801
pressfreedom,1,1,0.00099,1,0.00801
pressfortruth,1,1,0.00099,1,0.00801
presscoreca,1,1,0.00099,1,0.00801
presobama,1,1,0.00099,1,0.00801
presiones,1,1,0.00099,1,0.00801
president👍💥realdonaldtrump💥👍for,1,1,0.00099,1,0.00801
president🇧🇷,1,1,0.00099,1,0.00801
president✊,1,1,0.00099,1,0.00801
president‼️,1,1,0.00099,1,0.00801
presidentwho,1,1,0.00099,1,0.00801
presidenttweetyspy,1,1,0.00099,1,0.00801
presidenttweetys,1,1,0.00099,1,0.00801
presidenttrump2020,1,1,0.00099,1,0.00801
presidentsmay,1,1,0.00099,1,0.00801
presidentnero,1,1,0.00099,1,0.00801
presidentmu,1,1,0.00099,1,0.00801
presidentjust,1,1,0.00099,1,0.00801
presidenting,1,1,0.00099,1,0.00801
presidential…,1,1,0.00099,1,0.00801
presidentially,1,1,0.00099,1,0.00801
presidentialdisaster,1,1,0.00099,1,0.00801
presidentgovt,1,1,0.00099,1,0.00801
presidentfail,1,1,0.00099,1,0.00801
presidentelect,1,1,0.00099,1,0.00801
presidentdeath,1,1,0.00099,1,0.00801
presidentceo,1,1,0.00099,1,0.00801
presidentbodybag,1,1,0.00099,1,0.00801
presidentberniesanders,1,1,0.00099,1,0.00801
presidencyza,1,1,0.00099,1,0.00801
presidencyamp,1,1,0.00099,1,0.00801
presidenciasv,1,1,0.00099,1,0.00801
presidenciacuba,1,1,0.00099,1,0.00801
presiden,1,1,0.00099,1,0.00801
presidementia,1,1,0.00099,1,0.00801
preside,1,1,0.00099,1,0.00801
preserved,1,1,0.00099,1,0.00801
preservativefree,1,1,0.00099,1,0.00801
preservar,1,1,0.00099,1,0.00801
presença,1,1,0.00099,1,0.00801
present—180,1,1,0.00099,1,0.00801
presenterjournalist,1,1,0.00099,1,0.00801
presenciando,1,1,0.00099,1,0.00801
presenciado,1,1,0.00099,1,0.00801
preseason,1,1,0.00099,1,0.00801
prescribers,1,1,0.00099,1,0.00801
prescreenings,1,1,0.00099,1,0.00801
prescreen,1,1,0.00099,1,0.00801
prescott,1,1,0.00099,1,0.00801
prescient,1,1,0.00099,1,0.00801
preschooler,1,1,0.00099,1,0.00801
presbyterian,1,1,0.00099,1,0.00801
presave,1,1,0.00099,1,0.00801
preponderance,1,1,0.00099,1,0.00801
preparedampdelivered,1,1,0.00099,1,0.00801
prepardness,1,1,0.00099,1,0.00801
preparationscreening,1,1,0.00099,1,0.00801
prepararse,1,1,0.00099,1,0.00801
preparando,1,1,0.00099,1,0.00801
prepaidafrica,1,1,0.00099,1,0.00801
prepact,1,1,0.00099,1,0.00801
preorders,1,1,0.00099,1,0.00801
preocupantes,1,1,0.00099,1,0.00801
preocupamos,1,1,0.00099,1,0.00801
preocupaba,1,1,0.00099,1,0.00801
prenormal,1,1,0.00099,1,0.00801
prenonssoindesautres,1,1,0.00099,1,0.00801
prenons,1,1,0.00099,1,0.00801
prenez,1,1,0.00099,1,0.00801
prendrait,1,1,0.00099,1,0.00801
prendra,1,1,0.00099,1,0.00801
prendendo,1,1,0.00099,1,0.00801
prenatal,1,1,0.00099,1,0.00801
prenant,1,1,0.00099,1,0.00801
prenaient,1,1,0.00099,1,0.00801
premiumtimesng,1,1,0.00099,1,0.00801
premios,1,1,0.00099,1,0.00801
premio,1,1,0.00099,1,0.00801
premierswords,1,1,0.00099,1,0.00801
premedical,1,1,0.00099,1,0.00801
premay,1,1,0.00099,1,0.00801
preliminares,1,1,0.00099,1,0.00801
prejidente,1,1,0.00099,1,0.00801
pregunte,1,1,0.00099,1,0.00801
preguntaron,1,1,0.00099,1,0.00801
pregunta,1,1,0.00099,1,0.00801
pregnancyrelated,1,1,0.00099,1,0.00801
prefirió,1,1,0.00099,1,0.00801
prefirieron,1,1,0.00099,1,0.00801
prefilled,1,1,0.00099,1,0.00801
preferia,1,1,0.00099,1,0.00801
preferential,1,1,0.00099,1,0.00801
prefeitura,1,1,0.00099,1,0.00801
prefeitos,1,1,0.00099,1,0.00801
prefect,1,1,0.00099,1,0.00801
preexposure,1,1,0.00099,1,0.00801
preexisted,1,1,0.00099,1,0.00801
preetjesrani,1,1,0.00099,1,0.00801
preen,1,1,0.00099,1,0.00801
preempted,1,1,0.00099,1,0.00801
preeminent,1,1,0.00099,1,0.00801
preelection—and,1,1,0.00099,1,0.00801
predigo,1,1,0.00099,1,0.00801
predictmedix,1,1,0.00099,1,0.00801
predictionms,1,1,0.00099,1,0.00801
predictability,1,1,0.00099,1,0.00801
predicable,1,1,0.00099,1,0.00801
predestined,1,1,0.00099,1,0.00801
predatorskillingpopulace,1,1,0.00099,1,0.00801
precrisis,1,1,0.00099,1,0.00801
precrime,1,1,0.00099,1,0.00801
precorona,1,1,0.00099,1,0.00801
preconfessing,1,1,0.00099,1,0.00801
preconceived,1,1,0.00099,1,0.00801
preclude,1,1,0.00099,1,0.00801
preciso,1,1,0.00099,1,0.00801
precisión,1,1,0.00099,1,0.00801
precise☺besides,1,1,0.00099,1,0.00801
precisariam,1,1,0.00099,1,0.00801
precisado,1,1,0.00099,1,0.00801
precisa,1,1,0.00099,1,0.00801
precipitated,1,1,0.00099,1,0.00801
precipitate,1,1,0.00099,1,0.00801
precios,1,1,0.00099,1,0.00801
precinct,1,1,0.00099,1,0.00801
precedentes,1,1,0.00099,1,0.00801
precedented,1,1,0.00099,1,0.00801
precautionsassume,1,1,0.00099,1,0.00801
precaución,1,1,0.00099,1,0.00801
precariousworkforce,1,1,0.00099,1,0.00801
precariouslythey,1,1,0.00099,1,0.00801
prec19,1,1,0.00099,1,0.00801
prebooked,1,1,0.00099,1,0.00801
prebiologic,1,1,0.00099,1,0.00801
preach😁,1,1,0.00099,1,0.00801
preachurecurl,1,1,0.00099,1,0.00801
pre2019,1,1,0.00099,1,0.00801
prdliberal7,1,1,0.00099,1,0.00801
prcomproca,1,1,0.00099,1,0.00801
prck,1,1,0.00099,1,0.00801
prca,1,1,0.00099,1,0.00801
prazosin,1,1,0.00099,1,0.00801
pray🙏,1,1,0.00099,1,0.00801
praytothesky,1,1,0.00099,1,0.00801
prayjust,1,1,0.00099,1,0.00801
prayingobamagate,1,1,0.00099,1,0.00801
prayingmedic,1,1,0.00099,1,0.00801
prayforwestbengal,1,1,0.00099,1,0.00801
prayforheroes,1,1,0.00099,1,0.00801
prayforbengal,1,1,0.00099,1,0.00801
prayers🙏,1,1,0.00099,1,0.00801
prayersthey,1,1,0.00099,1,0.00801
prayersanswered,1,1,0.00099,1,0.00801
prayathome,1,1,0.00099,1,0.00801
prayagraj,1,1,0.00099,1,0.00801
pravin,1,1,0.00099,1,0.00801
pravikashkumar,1,1,0.00099,1,0.00801
pravduh15,1,1,0.00099,1,0.00801
prato,1,1,0.00099,1,0.00801
pratiquez,1,1,0.00099,1,0.00801
praticienne,1,1,0.00099,1,0.00801
prasannarengan,1,1,0.00099,1,0.00801
pramitpatelgp,1,1,0.00099,1,0.00801
pramila,1,1,0.00099,1,0.00801
pram,1,1,0.00099,1,0.00801
praisef,1,1,0.00099,1,0.00801
prairietara,1,1,0.00099,1,0.00801
prairiepointena,1,1,0.00099,1,0.00801
prairiedogbeer,1,1,0.00099,1,0.00801
prairiebrewco,1,1,0.00099,1,0.00801
prageru,1,1,0.00099,1,0.00801
pradhan,1,1,0.00099,1,0.00801
pradeeprao,1,1,0.00099,1,0.00801
practised🤣🤣,1,1,0.00099,1,0.00801
practised,1,1,0.00099,1,0.00801
practicesprocedures,1,1,0.00099,1,0.00801
practice52,1,1,0.00099,1,0.00801
practicallefty,1,1,0.00099,1,0.00801
pracodawca,1,1,0.00099,1,0.00801
prachisrivas,1,1,0.00099,1,0.00801
prabhatkyada,1,1,0.00099,1,0.00801
pqp,1,1,0.00099,1,0.00801
ppsc,1,1,0.00099,1,0.00801
ppna,1,1,0.00099,1,0.00801
pplthere,1,1,0.00099,1,0.00801
ppf,1,1,0.00099,1,0.00801
ppe⁉️⁦realdonaldtrump⁩,1,1,0.00099,1,0.00801
ppe…,1,1,0.00099,1,0.00801
ppewith,1,1,0.00099,1,0.00801
ppewill,1,1,0.00099,1,0.00801
ppewhat,1,1,0.00099,1,0.00801
ppewearing,1,1,0.00099,1,0.00801
ppeshortages,1,1,0.00099,1,0.00801
pperemote,1,1,0.00099,1,0.00801
ppegate,1,1,0.00099,1,0.00801
ppeeyewear,1,1,0.00099,1,0.00801
ppeaceims,1,1,0.00099,1,0.00801
ppcs,1,1,0.00099,1,0.00801
ppcmmxx,1,1,0.00099,1,0.00801
ppcjasonmac,1,1,0.00099,1,0.00801
ppchq,1,1,0.00099,1,0.00801
ppc2020,1,1,0.00099,1,0.00801
pparent450,1,1,0.00099,1,0.00801
pozitif,1,1,0.00099,1,0.00801
poynt,1,1,0.00099,1,0.00801
poy,1,1,0.00099,1,0.00801
poxic,1,1,0.00099,1,0.00801
powys,1,1,0.00099,1,0.00801
powwow,1,1,0.00099,1,0.00801
powodu,1,1,0.00099,1,0.00801
powitanie,1,1,0.00099,1,0.00801
power🥺,1,1,0.00099,1,0.00801
power👍🏼✊🏼,1,1,0.00099,1,0.00801
power👇,1,1,0.00099,1,0.00801
powertothepeople,1,1,0.00099,1,0.00801
powersthatbe,1,1,0.00099,1,0.00801
powerslaven7,1,1,0.00099,1,0.00801
powersidneypowell1,1,1,0.00099,1,0.00801
powersharing,1,1,0.00099,1,0.00801
powersamp,1,1,0.00099,1,0.00801
powerpathetic,1,1,0.00099,1,0.00801
powerofmay,1,1,0.00099,1,0.00801
powerofkindness2019,1,1,0.00099,1,0.00801
powermad,1,1,0.00099,1,0.00801
powerlineroad,1,1,0.00099,1,0.00801
poweringpastcoal,1,1,0.00099,1,0.00801
powerhow,1,1,0.00099,1,0.00801
powergrabs,1,1,0.00099,1,0.00801
poweres,1,1,0.00099,1,0.00801
powerdecision,1,1,0.00099,1,0.00801
poweramp039,1,1,0.00099,1,0.00801
power4natives,1,1,0.00099,1,0.00801
powellbetsy,1,1,0.00099,1,0.00801
powassan,1,1,0.00099,1,0.00801
poverty—win,1,1,0.00099,1,0.00801
povertymalnutritiondeprived,1,1,0.00099,1,0.00801
povertyinflicted,1,1,0.00099,1,0.00801
povertydoesntfly,1,1,0.00099,1,0.00801
povertydebtstigma,1,1,0.00099,1,0.00801
poverished,1,1,0.00099,1,0.00801
povere,1,1,0.00099,1,0.00801
poverberg,1,1,0.00099,1,0.00801
pouvonsnous,1,1,0.00099,1,0.00801
pouvant,1,1,0.00099,1,0.00801
poutoux,1,1,0.00099,1,0.00801
poussés,1,1,0.00099,1,0.00801
poussent,1,1,0.00099,1,0.00801
pousse,1,1,0.00099,1,0.00801
pourvoir,1,1,0.00099,1,0.00801
poursuivons,1,1,0.00099,1,0.00801
poursuivent,1,1,0.00099,1,0.00801
poursuite,1,1,0.00099,1,0.00801
pourrons,1,1,0.00099,1,0.00801
pourrezvous,1,1,0.00099,1,0.00801
pourrez,1,1,0.00099,1,0.00801
pourraitelle,1,1,0.00099,1,0.00801
pourparlers,1,1,0.00099,1,0.00801
pourlanature,1,1,0.00099,1,0.00801
poupous,1,1,0.00099,1,0.00801
poundtown,1,1,0.00099,1,0.00801
pounding,1,1,0.00099,1,0.00801
pounder,1,1,0.00099,1,0.00801
pounced,1,1,0.00099,1,0.00801
pounce,1,1,0.00099,1,0.00801
poulsen,1,1,0.00099,1,0.00801
poulin,1,1,0.00099,1,0.00801
pouco,1,1,0.00099,1,0.00801
pouce,1,1,0.00099,1,0.00801
potęguje,1,1,0.00099,1,0.00801
potusyou,1,1,0.00099,1,0.00801
potuspress,1,1,0.00099,1,0.00801
potty,1,1,0.00099,1,0.00801
potts,1,1,0.00099,1,0.00801
potterybarn,1,1,0.00099,1,0.00801
pottales,1,1,0.00099,1,0.00801
potstocks,1,1,0.00099,1,0.00801
potshot,1,1,0.00099,1,0.00801
potrebbe,1,1,0.00099,1,0.00801
potrblog,1,1,0.00099,1,0.00801
potluckcafe,1,1,0.00099,1,0.00801
potlach,1,1,0.00099,1,0.00801
potion,1,1,0.00099,1,0.00801
pothole,1,1,0.00099,1,0.00801
pothermarine,1,1,0.00099,1,0.00801
potenzial,1,1,0.00099,1,0.00801
potentiellement,1,1,0.00099,1,0.00801
potentielle,1,1,0.00099,1,0.00801
potatosalad,1,1,0.00099,1,0.00801
potatoe,1,1,0.00099,1,0.00801
potaters,1,1,0.00099,1,0.00801
posée,1,1,0.00099,1,0.00801
post–covid19,1,1,0.00099,1,0.00801
posté,1,1,0.00099,1,0.00801
postzegel,1,1,0.00099,1,0.00801
postyourart,1,1,0.00099,1,0.00801
postww2,1,1,0.00099,1,0.00801
postville,1,1,0.00099,1,0.00801
postura,1,1,0.00099,1,0.00801
postuló,1,1,0.00099,1,0.00801
postulez,1,1,0.00099,1,0.00801
postuler,1,1,0.00099,1,0.00801
posttruth,1,1,0.00099,1,0.00801
posttheonion,1,1,0.00099,1,0.00801
postsubman,1,1,0.00099,1,0.00801
postshutdown,1,1,0.00099,1,0.00801
postsecondaire,1,1,0.00099,1,0.00801
postscript,1,1,0.00099,1,0.00801
postramadan,1,1,0.00099,1,0.00801
postquarantine,1,1,0.00099,1,0.00801
postponed🔥,1,1,0.00099,1,0.00801
postponedcancelled,1,1,0.00099,1,0.00801
postoffice,1,1,0.00099,1,0.00801
postmodernists,1,1,0.00099,1,0.00801
postmedias,1,1,0.00099,1,0.00801
postman,1,1,0.00099,1,0.00801
postlockdown…,1,1,0.00099,1,0.00801
postive,1,1,0.00099,1,0.00801
postition,1,1,0.00099,1,0.00801
postinfection,1,1,0.00099,1,0.00801
postgrowth,1,1,0.00099,1,0.00801
postgraduate,1,1,0.00099,1,0.00801
postexposure,1,1,0.00099,1,0.00801
postexam,1,1,0.00099,1,0.00801
posteriormente,1,1,0.00099,1,0.00801
posterior,1,1,0.00099,1,0.00801
postering,1,1,0.00099,1,0.00801
postent,1,1,0.00099,1,0.00801
postedwakey,1,1,0.00099,1,0.00801
postecq,1,1,0.00099,1,0.00801
postdoctoral,1,1,0.00099,1,0.00801
postdispatch,1,1,0.00099,1,0.00801
postdipôme,1,1,0.00099,1,0.00801
postdiplôme,1,1,0.00099,1,0.00801
postcovidsur,1,1,0.00099,1,0.00801
postcovidrehab,1,1,0.00099,1,0.00801
postcovid19pf,1,1,0.00099,1,0.00801
postcard,1,1,0.00099,1,0.00801
postbrexit,1,1,0.00099,1,0.00801
postbday,1,1,0.00099,1,0.00801
postaram,1,1,0.00099,1,0.00801
postapolcalypto,1,1,0.00099,1,0.00801
postamerican,1,1,0.00099,1,0.00801
postalbanking,1,1,0.00099,1,0.00801
postafricanist,1,1,0.00099,1,0.00801
possy,1,1,0.00099,1,0.00801
possivel,1,1,0.00099,1,0.00801
possible😷,1,1,0.00099,1,0.00801
possible😡,1,1,0.00099,1,0.00801
possible🐍,1,1,0.00099,1,0.00801
possible…,1,1,0.00099,1,0.00801
possibility—contrary,1,1,0.00099,1,0.00801
possiamo,1,1,0.00099,1,0.00801
possessive,1,1,0.00099,1,0.00801
possano,1,1,0.00099,1,0.00801
poss65,1,1,0.00099,1,0.00801
posponerla,1,1,0.00099,1,0.00801
posponer,1,1,0.00099,1,0.00801
positve,1,1,0.00099,1,0.00801
positivos16,1,1,0.00099,1,0.00801
positivityhappiness,1,1,0.00099,1,0.00801
positivevibes,1,1,0.00099,1,0.00801
positivesthough,1,1,0.00099,1,0.00801
positiver,1,1,0.00099,1,0.00801
positivenews,1,1,0.00099,1,0.00801
positively—meaning,1,1,0.00099,1,0.00801
positivehiding,1,1,0.00099,1,0.00801
positiveamp,1,1,0.00099,1,0.00801
positivas,1,1,0.00099,1,0.00801
position—as,1,1,0.00099,1,0.00801
positioneven,1,1,0.00099,1,0.00801
posieposie1212,1,1,0.00099,1,0.00801
posibles,1,1,0.00099,1,0.00801
posh,1,1,0.00099,1,0.00801
posez,1,1,0.00099,1,0.00801
poseur,1,1,0.00099,1,0.00801
posent,1,1,0.00099,1,0.00801
posar,1,1,0.00099,1,0.00801
por…,1,1,0.00099,1,0.00801
porém,1,1,0.00099,1,0.00801
portés,1,1,0.00099,1,0.00801
portun81,1,1,0.00099,1,0.00801
portstourist,1,1,0.00099,1,0.00801
portraitsfornhsheroes,1,1,0.00099,1,0.00801
portofla,1,1,0.00099,1,0.00801
portobello,1,1,0.00099,1,0.00801
porto,1,1,0.00099,1,0.00801
portmoodypd,1,1,0.00099,1,0.00801
portmoodyfirerescue,1,1,0.00099,1,0.00801
portioned,1,1,0.00099,1,0.00801
portharcourt,1,1,0.00099,1,0.00801
porteño,1,1,0.00099,1,0.00801
porteñas,1,1,0.00099,1,0.00801
portezle,1,1,0.00099,1,0.00801
porterunmasque,1,1,0.00099,1,0.00801
porterslakefire,1,1,0.00099,1,0.00801
porteranderson,1,1,0.00099,1,0.00801
porterairlines,1,1,0.00099,1,0.00801
porterai,1,1,0.00099,1,0.00801
portefeuilles,1,1,0.00099,1,0.00801
portcreditdotca,1,1,0.00099,1,0.00801
portcoquitlam,1,1,0.00099,1,0.00801
portada,1,1,0.00099,1,0.00801
porsche,1,1,0.00099,1,0.00801
porras,1,1,0.00099,1,0.00801
porqué,1,1,0.00099,1,0.00801
pornstar,1,1,0.00099,1,0.00801
porkpacking,1,1,0.00099,1,0.00801
porkchop,1,1,0.00099,1,0.00801
poring,1,1,0.00099,1,0.00801
porfa,1,1,0.00099,1,0.00801
porcsépics,1,1,0.00099,1,0.00801
porcine,1,1,0.00099,1,0.00801
poquito,1,1,0.00099,1,0.00801
popyt,1,1,0.00099,1,0.00801
popupbikelane,1,1,0.00099,1,0.00801
populista,1,1,0.00099,1,0.00801
população,1,1,0.00099,1,0.00801
population🤰,1,1,0.00099,1,0.00801
population…how,1,1,0.00099,1,0.00801
populationwide,1,1,0.00099,1,0.00801
populationreplacement,1,1,0.00099,1,0.00801
populationpopulation,1,1,0.00099,1,0.00801
populationper,1,1,0.00099,1,0.00801
populationbased,1,1,0.00099,1,0.00801
popularvotenow,1,1,0.00099,1,0.00801
popularité…tous,1,1,0.00099,1,0.00801
populares,1,1,0.00099,1,0.00801
popukated,1,1,0.00099,1,0.00801
popstartv,1,1,0.00099,1,0.00801
popsicle,1,1,0.00099,1,0.00801
popsickle,1,1,0.00099,1,0.00801
popriore,1,1,0.00099,1,0.00801
popresistance,1,1,0.00099,1,0.00801
poppyscupcakes,1,1,0.00099,1,0.00801
poppynoor,1,1,0.00099,1,0.00801
poppyharlowcnn,1,1,0.00099,1,0.00801
poppyfield,1,1,0.00099,1,0.00801
poppy,1,1,0.00099,1,0.00801
poppin,1,1,0.00099,1,0.00801
poppenkast,1,1,0.00099,1,0.00801
popovichkaren,1,1,0.00099,1,0.00801
popn,1,1,0.00099,1,0.00801
popeyetrader,1,1,0.00099,1,0.00801
popeyeschicken,1,1,0.00099,1,0.00801
popejames,1,1,0.00099,1,0.00801
poormika,1,1,0.00099,1,0.00801
poorlyreasoned,1,1,0.00099,1,0.00801
poorlypaid,1,1,0.00099,1,0.00801
poorlyargued,1,1,0.00099,1,0.00801
poorjoebiden,1,1,0.00099,1,0.00801
poorandlostmyjobandmyunclediedbecausetrumpbotchedcovidresponse,1,1,0.00099,1,0.00801
pooramp,1,1,0.00099,1,0.00801
poop…,1,1,0.00099,1,0.00801
poop,1,1,0.00099,1,0.00801
poonch,1,1,0.00099,1,0.00801
pool😭,1,1,0.00099,1,0.00801
pool☀️,1,1,0.00099,1,0.00801
pooling,1,1,0.00099,1,0.00801
poole,1,1,0.00099,1,0.00801
pookie,1,1,0.00099,1,0.00801
pookeypies7,1,1,0.00099,1,0.00801
poojakhurana,1,1,0.00099,1,0.00801
poohvelagapudi,1,1,0.00099,1,0.00801
pooh,1,1,0.00099,1,0.00801
poochweasel,1,1,0.00099,1,0.00801
pooch,1,1,0.00099,1,0.00801
poo,1,1,0.00099,1,0.00801
ponían,1,1,0.00099,1,0.00801
ponytail,1,1,0.00099,1,0.00801
ponto,1,1,0.00099,1,0.00801
pontjacquescartier,1,1,0.00099,1,0.00801
pontifical,1,1,0.00099,1,0.00801
pontapes,1,1,0.00099,1,0.00801
ponleplay,1,1,0.00099,1,0.00801
ponjosephine,1,1,0.00099,1,0.00801
poniéndonos,1,1,0.00099,1,0.00801
poniendo,1,1,0.00099,1,0.00801
ponga,1,1,0.00099,1,0.00801
ponen,1,1,0.00099,1,0.00801
pone,1,1,0.00099,1,0.00801
ponce,1,1,0.00099,1,0.00801
pompouscallous,1,1,0.00099,1,0.00801
pompes,1,1,0.00099,1,0.00801
pompeogate,1,1,0.00099,1,0.00801
pompeodesantis,1,1,0.00099,1,0.00801
pomodoro,1,1,0.00099,1,0.00801
pomimo,1,1,0.00099,1,0.00801
pomerance,1,1,0.00099,1,0.00801
polícia,1,1,0.00099,1,0.00801
polémos,1,1,0.00099,1,0.00801
polémiques,1,1,0.00099,1,0.00801
polémica,1,1,0.00099,1,0.00801
polytechnic,1,1,0.00099,1,0.00801
polytech,1,1,0.00099,1,0.00801
polysporin,1,1,0.00099,1,0.00801
polyester,1,1,0.00099,1,0.00801
polydamas,1,1,0.00099,1,0.00801
poly,1,1,0.00099,1,0.00801
poltical,1,1,0.00099,1,0.00801
polskich,1,1,0.00099,1,0.00801
polosi,1,1,0.00099,1,0.00801
polonia,1,1,0.00099,1,0.00801
polonaise,1,1,0.00099,1,0.00801
polo,1,1,0.00099,1,0.00801
polnb,1,1,0.00099,1,0.00801
pollypapaya,1,1,0.00099,1,0.00801
pollychaag,1,1,0.00099,1,0.00801
pollutionwaste,1,1,0.00099,1,0.00801
pollutionpandemic,1,1,0.00099,1,0.00801
pollutionisreal,1,1,0.00099,1,0.00801
polls🙄,1,1,0.00099,1,0.00801
pollsif,1,1,0.00099,1,0.00801
polloftheday,1,1,0.00099,1,0.00801
pollcanadian,1,1,0.00099,1,0.00801
pollbrainwash,1,1,0.00099,1,0.00801
polko,1,1,0.00099,1,0.00801
polivirus,1,1,0.00099,1,0.00801
politologue,1,1,0.00099,1,0.00801
politie,1,1,0.00099,1,0.00801
politicy,1,1,0.00099,1,0.00801
politicsthis,1,1,0.00099,1,0.00801
politicsrude,1,1,0.00099,1,0.00801
politicspolls,1,1,0.00099,1,0.00801
politicoalex,1,1,0.00099,1,0.00801
politicised,1,1,0.00099,1,0.00801
politicianwear,1,1,0.00099,1,0.00801
politiciansjournaliststwitter,1,1,0.00099,1,0.00801
politici,1,1,0.00099,1,0.00801
politicas,1,1,0.00099,1,0.00801
political…,1,1,0.00099,1,0.00801
politicalwire,1,1,0.00099,1,0.00801
politicalrealities,1,1,0.00099,1,0.00801
politicalphilanthropic,1,1,0.00099,1,0.00801
politicalpanel,1,1,0.00099,1,0.00801
politicalmath,1,1,0.00099,1,0.00801
politicallydictated,1,1,0.00099,1,0.00801
politicalenough,1,1,0.00099,1,0.00801
politicalcupid,1,1,0.00099,1,0.00801
politicalcultural,1,1,0.00099,1,0.00801
politicalcorruption,1,1,0.00099,1,0.00801
politicalanimal,1,1,0.00099,1,0.00801
politibunny,1,1,0.00099,1,0.00801
politcal,1,1,0.00099,1,0.00801
polit,1,1,0.00099,1,0.00801
polisisti,1,1,0.00099,1,0.00801
polishchic,1,1,0.00099,1,0.00801
polishborn,1,1,0.00099,1,0.00801
polisario,1,1,0.00099,1,0.00801
polisapos,1,1,0.00099,1,0.00801
polinakovalen10,1,1,0.00099,1,0.00801
policías,1,1,0.00099,1,0.00801
policy🤬,1,1,0.00099,1,0.00801
policy✔️,1,1,0.00099,1,0.00801
policysetting,1,1,0.00099,1,0.00801
policypractice,1,1,0.00099,1,0.00801
policylabchop,1,1,0.00099,1,0.00801
policyguidelinesrestrictions,1,1,0.00099,1,0.00801
policyclinical,1,1,0.00099,1,0.00801
policyare,1,1,0.00099,1,0.00801
policyapril,1,1,0.00099,1,0.00801
policyadvocacy,1,1,0.00099,1,0.00801
policog,1,1,0.00099,1,0.00801
policingthepandemic,1,1,0.00099,1,0.00801
policingblack,1,1,0.00099,1,0.00801
policiesthe,1,1,0.00099,1,0.00801
policiales,1,1,0.00099,1,0.00801
policiadecor,1,1,0.00099,1,0.00801
policework,1,1,0.00099,1,0.00801
policeweek2020👮🏻‍♂️,1,1,0.00099,1,0.00801
policestatesarebad,1,1,0.00099,1,0.00801
policespal,1,1,0.00099,1,0.00801
policepoverty,1,1,0.00099,1,0.00801
policeng,1,1,0.00099,1,0.00801
policehotlines,1,1,0.00099,1,0.00801
policed,1,1,0.00099,1,0.00801
policecontributing,1,1,0.00099,1,0.00801
