Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
bramptonbot,1,1,0.00345,1,0.01631
brammli,1,1,0.00345,1,0.01631
brak,1,1,0.00345,1,0.01631
brainwashing,1,1,0.00345,1,0.01631
braineating,1,1,0.00345,1,0.01631
brainblood,1,1,0.00345,1,0.01631
braille,1,1,0.00345,1,0.01631
braillards,1,1,0.00345,1,0.01631
bragg,1,1,0.00345,1,0.01631
bradrossto,1,1,0.00345,1,0.01631
bradrealdad,1,1,0.00345,1,0.01631
bradpolumbo,1,1,0.00345,1,0.01631
brad,1,1,0.00345,1,0.01631
bracelet,1,1,0.00345,1,0.01631
br1t2000,1,1,0.00345,1,0.01631
br,1,1,0.00345,1,0.01631
bqholmes,1,1,0.00345,1,0.01631
boyingolf,1,1,0.00345,1,0.01631
boycottbeijingolympics,1,1,0.00345,1,0.01631
bowling,1,1,0.00345,1,0.01631
bowinnma,1,1,0.00345,1,0.01631
boutiliergerry,1,1,0.00345,1,0.01631
bousculé,1,1,0.00345,1,0.01631
bourse,1,1,0.00345,1,0.01631
bourla,1,1,0.00345,1,0.01631
bourage,1,1,0.00345,1,0.01631
bounty,1,1,0.00345,1,0.01631
bouncy,1,1,0.00345,1,0.01631
bouncing,1,1,0.00345,1,0.01631
bounce,1,1,0.00345,1,0.01631
boulevard,1,1,0.00345,1,0.01631
boulder,1,1,0.00345,1,0.01631
bouffon,1,1,0.00345,1,0.01631
bottleneck,1,1,0.00345,1,0.01631
bottcher,1,1,0.00345,1,0.01631
botschafter,1,1,0.00345,1,0.01631
bothvotessnp,1,1,0.00345,1,0.01631
bothering,1,1,0.00345,1,0.01631
botapravotar,1,1,0.00345,1,0.01631
bossent,1,1,0.00345,1,0.01631
boss,1,1,0.00345,1,0.01631
borrower,1,1,0.00345,1,0.01631
borracho,1,1,0.00345,1,0.01631
borjas,1,1,0.00345,1,0.01631
boredom,1,1,0.00345,1,0.01631
borderimmigration,1,1,0.00345,1,0.01631
bootle,1,1,0.00345,1,0.01631
booted,1,1,0.00345,1,0.01631
boom💃,1,1,0.00345,1,0.01631
booming,1,1,0.00345,1,0.01631
bookmark,1,1,0.00345,1,0.01631
booklet,1,1,0.00345,1,0.01631
bookbag,1,1,0.00345,1,0.01631
boogaloo,1,1,0.00345,1,0.01631
boobie,1,1,0.00345,1,0.01631
boob,1,1,0.00345,1,0.01631
boo,1,1,0.00345,1,0.01631
bons,1,1,0.00345,1,0.01631
bono,1,1,0.00345,1,0.01631
bonfires🤔🙄,1,1,0.00345,1,0.01631
boned,1,1,0.00345,1,0.01631
bonanza,1,1,0.00345,1,0.01631
bombing,1,1,0.00345,1,0.01631
bolstering,1,1,0.00345,1,0.01631
bolsos,1,1,0.00345,1,0.01631
bolsonaro—the,1,1,0.00345,1,0.01631
bolsonarogenocida,1,1,0.00345,1,0.01631
boldizar,1,1,0.00345,1,0.01631
bolder,1,1,0.00345,1,0.01631
bok,1,1,0.00345,1,0.01631
boivin,1,1,0.00345,1,0.01631
boissinot,1,1,0.00345,1,0.01631
boiling,1,1,0.00345,1,0.01631
boil,1,1,0.00345,1,0.01631
bogarting,1,1,0.00345,1,0.01631
boeber,1,1,0.00345,1,0.01631
bodyguard4jandj,1,1,0.00345,1,0.01631
bodies😔😡🤬😡,1,1,0.00345,1,0.01631
bodega,1,1,0.00345,1,0.01631
bode,1,1,0.00345,1,0.01631
bobsportler,1,1,0.00345,1,0.01631
bobrae48,1,1,0.00345,1,0.01631
bobittyboop,1,1,0.00345,1,0.01631
bobegratton,1,1,0.00345,1,0.01631
bobble,1,1,0.00345,1,0.01631
bobbie,1,1,0.00345,1,0.01631
bobber1077,1,1,0.00345,1,0.01631
boaz,1,1,0.00345,1,0.01631
boattofork,1,1,0.00345,1,0.01631
boasting,1,1,0.00345,1,0.01631
boastful,1,1,0.00345,1,0.01631
board—about,1,1,0.00345,1,0.01631
boardwalk,1,1,0.00345,1,0.01631
boa,1,1,0.00345,1,0.01631
bo,1,1,0.00345,1,0.01631
bntx,1,1,0.00345,1,0.01631
bnnbloomberg,1,1,0.00345,1,0.01631
bmy,1,1,0.00345,1,0.01631
bmomedia,1,1,0.00345,1,0.01631
bmjlatest,1,1,0.00345,1,0.01631
bmj,1,1,0.00345,1,0.01631
bmi,1,1,0.00345,1,0.01631
bmcseries,1,1,0.00345,1,0.01631
bmc,1,1,0.00345,1,0.01631
blushingbelles,1,1,0.00345,1,0.01631
blurt,1,1,0.00345,1,0.01631
blurred,1,1,0.00345,1,0.01631
blunted,1,1,0.00345,1,0.01631
bluff,1,1,0.00345,1,0.01631
bluesfestbyron,1,1,0.00345,1,0.01631
bluescreen,1,1,0.00345,1,0.01631
blueplate,1,1,0.00345,1,0.01631
blueline,1,1,0.00345,1,0.01631
bluegirlrules1,1,1,0.00345,1,0.01631
bluebackground,1,1,0.00345,1,0.01631
blowback,1,1,0.00345,1,0.01631
bloqueos,1,1,0.00345,1,0.01631
bloqueo,1,1,0.00345,1,0.01631
blooddonorsin,1,1,0.00345,1,0.01631
blooddonation,1,1,0.00345,1,0.01631
bloodclotting,1,1,0.00345,1,0.01631
blogues,1,1,0.00345,1,0.01631
blogue,1,1,0.00345,1,0.01631
blogger,1,1,0.00345,1,0.01631
blocus,1,1,0.00345,1,0.01631
blockedbyrempel,1,1,0.00345,1,0.01631
bloated,1,1,0.00345,1,0.01631
blmla,1,1,0.00345,1,0.01631
bliver,1,1,0.00345,1,0.01631
bling,1,1,0.00345,1,0.01631
bline,1,1,0.00345,1,0.01631
blindness,1,1,0.00345,1,0.01631
blindly,1,1,0.00345,1,0.01631
blinder,1,1,0.00345,1,0.01631
blight,1,1,0.00345,1,0.01631
bleue,1,1,0.00345,1,0.01631
bleibt,1,1,0.00345,1,0.01631
bleiben,1,1,0.00345,1,0.01631
bleed,1,1,0.00345,1,0.01631
bled,1,1,0.00345,1,0.01631
bleachguy,1,1,0.00345,1,0.01631
bldgs,1,1,0.00345,1,0.01631
bldg,1,1,0.00345,1,0.01631
blazerhockey,1,1,0.00345,1,0.01631
blather,1,1,0.00345,1,0.01631
blankly,1,1,0.00345,1,0.01631
blanchardmike,1,1,0.00345,1,0.01631
blamethefedfest,1,1,0.00345,1,0.01631
blakkrasta,1,1,0.00345,1,0.01631
blakk,1,1,0.00345,1,0.01631
blakelively,1,1,0.00345,1,0.01631
blair,1,1,0.00345,1,0.01631
blain,1,1,0.00345,1,0.01631
blague,1,1,0.00345,1,0.01631
blagalnym,1,1,0.00345,1,0.01631
blade,1,1,0.00345,1,0.01631
bladder,1,1,0.00345,1,0.01631
blackschist,1,1,0.00345,1,0.01631
blackpower,1,1,0.00345,1,0.01631
blackpink,1,1,0.00345,1,0.01631
blackpanthers,1,1,0.00345,1,0.01631
blackowned,1,1,0.00345,1,0.01631
blackmore,1,1,0.00345,1,0.01631
blackmailed,1,1,0.00345,1,0.01631
blacklotusmedia,1,1,0.00345,1,0.01631
blackhealthcan,1,1,0.00345,1,0.01631
blackfriar,1,1,0.00345,1,0.01631
blackfacegets,1,1,0.00345,1,0.01631
blackburnessex,1,1,0.00345,1,0.01631
blackberry,1,1,0.00345,1,0.01631
bkscobbie,1,1,0.00345,1,0.01631
bklyngrl23,1,1,0.00345,1,0.01631
bkennedystar,1,1,0.00345,1,0.01631
bjeanmohr1,1,1,0.00345,1,0.01631
biznasty2point0,1,1,0.00345,1,0.01631
biykemb,1,1,0.00345,1,0.01631
bivnews,1,1,0.00345,1,0.01631
bitterasiandude,1,1,0.00345,1,0.01631
bitter,1,1,0.00345,1,0.01631
bitten,1,1,0.00345,1,0.01631
bitcoinira,1,1,0.00345,1,0.01631
bitchingcovidiots,1,1,0.00345,1,0.01631
bistro,1,1,0.00345,1,0.01631
bishop4delta,1,1,0.00345,1,0.01631
bishkek,1,1,0.00345,1,0.01631
bisher,1,1,0.00345,1,0.01631
birlikte,1,1,0.00345,1,0.01631
birdwatching,1,1,0.00345,1,0.01631
birding,1,1,0.00345,1,0.01631
bipartidista,1,1,0.00345,1,0.01631
biospace,1,1,0.00345,1,0.01631
biosolutions,1,1,0.00345,1,0.01631
biopsy,1,1,0.00345,1,0.01631
biopod,1,1,0.00345,1,0.01631
biomédico,1,1,0.00345,1,0.01631
biomedical,1,1,0.00345,1,0.01631
biolyse,1,1,0.00345,1,0.01631
biologygoddess,1,1,0.00345,1,0.01631
biolab,1,1,0.00345,1,0.01631
biofortified,1,1,0.00345,1,0.01631
bioengineered,1,1,0.00345,1,0.01631
biocubafarma,1,1,0.00345,1,0.01631
biobío,1,1,0.00345,1,0.01631
bint,1,1,0.00345,1,0.01631
binnen,1,1,0.00345,1,0.01631
bingemans,1,1,0.00345,1,0.01631
binding,1,1,0.00345,1,0.01631
bind,1,1,0.00345,1,0.01631
binational,1,1,0.00345,1,0.01631
billybute,1,1,0.00345,1,0.01631
billybluw,1,1,0.00345,1,0.01631
billtufts,1,1,0.00345,1,0.01631
billric36028987,1,1,0.00345,1,0.01631
billowen,1,1,0.00345,1,0.01631
billmaher,1,1,0.00345,1,0.01631
billing,1,1,0.00345,1,0.01631
billed,1,1,0.00345,1,0.01631
billboard,1,1,0.00345,1,0.01631
billbailey,1,1,0.00345,1,0.01631
bill195,1,1,0.00345,1,0.01631
bilkions,1,1,0.00345,1,0.01631
biljanas,1,1,0.00345,1,0.01631
biljanaparapid,1,1,0.00345,1,0.01631
bilayer,1,1,0.00345,1,0.01631
bikeviewca,1,1,0.00345,1,0.01631
biked,1,1,0.00345,1,0.01631
bigtime,1,1,0.00345,1,0.01631
bigs,1,1,0.00345,1,0.01631
bigpharmawhofakenews,1,1,0.00345,1,0.01631
bigpharmawho,1,1,0.00345,1,0.01631
bigpharma,1,1,0.00345,1,0.01631
bigotry,1,1,0.00345,1,0.01631
bigoted,1,1,0.00345,1,0.01631
biglie🎙️,1,1,0.00345,1,0.01631
biglie,1,1,0.00345,1,0.01631
biggie,1,1,0.00345,1,0.01631
bigfonda,1,1,0.00345,1,0.01631
bigapple401,1,1,0.00345,1,0.01631
bietet,1,1,0.00345,1,0.01631
biera,1,1,0.00345,1,0.01631
bienvenido,1,1,0.00345,1,0.01631
bienveillante,1,1,0.00345,1,0.01631
bientôt,1,1,0.00345,1,0.01631
bienetre,1,1,0.00345,1,0.01631
bidensbordercrisis,1,1,0.00345,1,0.01631
bidenrescueplan,1,1,0.00345,1,0.01631
bidencheated,1,1,0.00345,1,0.01631
bicycle,1,1,0.00345,1,0.01631
bicker,1,1,0.00345,1,0.01631
biceps,1,1,0.00345,1,0.01631
bible,1,1,0.00345,1,0.01631
bib,1,1,0.00345,1,0.01631
bianco,1,1,0.00345,1,0.01631
bianca,1,1,0.00345,1,0.01631
bhutan,1,1,0.00345,1,0.01631
bharti,1,1,0.00345,1,0.01631
bhakdi,1,1,0.00345,1,0.01631
bhai,1,1,0.00345,1,0.01631
bh,1,1,0.00345,1,0.01631
bgratefull,1,1,0.00345,1,0.01631
bgillanders25,1,1,0.00345,1,0.01631
bgcottawa,1,1,0.00345,1,0.01631
bgclubdurham,1,1,0.00345,1,0.01631
bfsingh,1,1,0.00345,1,0.01631
bfm,1,1,0.00345,1,0.01631
bf,1,1,0.00345,1,0.01631
bezirganmocha,1,1,0.00345,1,0.01631
beynate,1,1,0.00345,1,0.01631
beware,1,1,0.00345,1,0.01631
bettter😢,1,1,0.00345,1,0.01631
bettter,1,1,0.00345,1,0.01631
bettertogetherthp,1,1,0.00345,1,0.01631
betterthanexpected,1,1,0.00345,1,0.01631
bettermasks,1,1,0.00345,1,0.01631
betos,1,1,0.00345,1,0.01631
betoforgovernor,1,1,0.00345,1,0.01631
bethlenfalvy,1,1,0.00345,1,0.01631
betcha,1,1,0.00345,1,0.01631
betandross,1,1,0.00345,1,0.01631
besthealthmag,1,1,0.00345,1,0.01631
bestfitmusic,1,1,0.00345,1,0.01631
besta,1,1,0.00345,1,0.01631
bessma,1,1,0.00345,1,0.01631
besser,1,1,0.00345,1,0.01631
bessemer,1,1,0.00345,1,0.01631
beside,1,1,0.00345,1,0.01631
beschlossen,1,1,0.00345,1,0.01631
berufliche,1,1,0.00345,1,0.01631
bertmac00600145,1,1,0.00345,1,0.01631
berryonline,1,1,0.00345,1,0.01631
bernie,1,1,0.00345,1,0.01631
bernard,1,1,0.00345,1,0.01631
berlinois,1,1,0.00345,1,0.01631
bericht,1,1,0.00345,1,0.01631
bereavement,1,1,0.00345,1,0.01631
benyt,1,1,0.00345,1,0.01631
benwoodfinden,1,1,0.00345,1,0.01631
benstewartbc,1,1,0.00345,1,0.01631
benoitmmtl,1,1,0.00345,1,0.01631
bennett,1,1,0.00345,1,0.01631
benmulroney,1,1,0.00345,1,0.01631
benlypka,1,1,0.00345,1,0.01631
benign,1,1,0.00345,1,0.01631
benifit,1,1,0.00345,1,0.01631
benesuela,1,1,0.00345,1,0.01631
benefiting,1,1,0.00345,1,0.01631
benefited,1,1,0.00345,1,0.01631
benedict,1,1,0.00345,1,0.01631
bendice,1,1,0.00345,1,0.01631
benatipsosmori,1,1,0.00345,1,0.01631
bemvindo,1,1,0.00345,1,0.01631
bem,1,1,0.00345,1,0.01631
belt,1,1,0.00345,1,0.01631
belong,1,1,0.00345,1,0.01631
bellwether,1,1,0.00345,1,0.01631
bellsbrewery,1,1,0.00345,1,0.01631
bello,1,1,0.00345,1,0.01631
belligerently,1,1,0.00345,1,0.01631
bellevilleon,1,1,0.00345,1,0.01631
belle,1,1,0.00345,1,0.01631
bellator255,1,1,0.00345,1,0.01631
bellator,1,1,0.00345,1,0.01631
belize,1,1,0.00345,1,0.01631
belgraves,1,1,0.00345,1,0.01631
belgium1649,1,1,0.00345,1,0.01631
belgien,1,1,0.00345,1,0.01631
belge🇧🇪,1,1,0.00345,1,0.01631
belfast,1,1,0.00345,1,0.01631
belabour,1,1,0.00345,1,0.01631
beizubringen,1,1,0.00345,1,0.01631
beinn,1,1,0.00345,1,0.01631
behooves,1,1,0.00345,1,0.01631
behnchod,1,1,0.00345,1,0.01631
behindthescenes,1,1,0.00345,1,0.01631
behindtheeightball,1,1,0.00345,1,0.01631
behaviorbehavioral,1,1,0.00345,1,0.01631
behavioral,1,1,0.00345,1,0.01631
behaving,1,1,0.00345,1,0.01631
behaves,1,1,0.00345,1,0.01631
behaved,1,1,0.00345,1,0.01631
begrateful,1,1,0.00345,1,0.01631
begns,1,1,0.00345,1,0.01631
befriahk,1,1,0.00345,1,0.01631
beevor,1,1,0.00345,1,0.01631
beerwineliquor,1,1,0.00345,1,0.01631
beep,1,1,0.00345,1,0.01631
beefy,1,1,0.00345,1,0.01631
bedtime,1,1,0.00345,1,0.01631
bedstuyymca,1,1,0.00345,1,0.01631
bedside,1,1,0.00345,1,0.01631
bedroom,1,1,0.00345,1,0.01631
bedding,1,1,0.00345,1,0.01631
becasue,1,1,0.00345,1,0.01631
becareful,1,1,0.00345,1,0.01631
bebo,1,1,0.00345,1,0.01631
bebetor35,1,1,0.00345,1,0.01631
beaverton,1,1,0.00345,1,0.01631
beaupré,1,1,0.00345,1,0.01631
beaunash1674,1,1,0.00345,1,0.01631
beatrizgmuller,1,1,0.00345,1,0.01631
beatriceparrino,1,1,0.00345,1,0.01631
bearmanshannon,1,1,0.00345,1,0.01631
beachaholic823,1,1,0.00345,1,0.01631
beabettyk,1,1,0.00345,1,0.01631
bdtx189,1,1,0.00345,1,0.01631
bdcc,1,1,0.00345,1,0.01631
bc😈,1,1,0.00345,1,0.01631
bcwine,1,1,0.00345,1,0.01631
bcuz,1,1,0.00345,1,0.01631
bctransit,1,1,0.00345,1,0.01631
bcstanews,1,1,0.00345,1,0.01631
bcshaffer,1,1,0.00345,1,0.01631
bcschoolcovidtracker,1,1,0.00345,1,0.01631
bcoz,1,1,0.00345,1,0.01631
bcombudsperson,1,1,0.00345,1,0.01631
bcndpvillains,1,1,0.00345,1,0.01631
bcmunipoli,1,1,0.00345,1,0.01631
bclegislature,1,1,0.00345,1,0.01631
bclab,1,1,0.00345,1,0.01631
bchlwhl,1,1,0.00345,1,0.01631
bcgov,1,1,0.00345,1,0.01631
bcedchat,1,1,0.00345,1,0.01631
bccic,1,1,0.00345,1,0.01631
bcbring,1,1,0.00345,1,0.01631
bcauditorgen,1,1,0.00345,1,0.01631
bcartscouncil,1,1,0.00345,1,0.01631
bcaddiguy,1,1,0.00345,1,0.01631
bc1,1,1,0.00345,1,0.01631
bbqs,1,1,0.00345,1,0.01631
bbcscotland,1,1,0.00345,1,0.01631
bbcnewsnight,1,1,0.00345,1,0.01631
bbcnewsaus,1,1,0.00345,1,0.01631
bbcleadersdebate,1,1,0.00345,1,0.01631
bbcdn,1,1,0.00345,1,0.01631
bbcbreakfast,1,1,0.00345,1,0.01631
bb,1,1,0.00345,1,0.01631
bazilian,1,1,0.00345,1,0.01631
bazaar,1,1,0.00345,1,0.01631
bayshore,1,1,0.00345,1,0.01631
bayofquinte,1,1,0.00345,1,0.01631
bayer,1,1,0.00345,1,0.01631
baxby,1,1,0.00345,1,0.01631
battre,1,1,0.00345,1,0.01631
batten,1,1,0.00345,1,0.01631
bathtub,1,1,0.00345,1,0.01631
bates,1,1,0.00345,1,0.01631
bater,1,1,0.00345,1,0.01631
bateman,1,1,0.00345,1,0.01631
batangas,1,1,0.00345,1,0.01631
baséė,1,1,0.00345,1,0.01631
basée,1,1,0.00345,1,0.01631
bastiannamuh,1,1,0.00345,1,0.01631
bastardvoltaire,1,1,0.00345,1,0.01631
bassett,1,1,0.00345,1,0.01631
basiscovid19,1,1,0.00345,1,0.01631
basin,1,1,0.00345,1,0.01631
basicscience,1,1,0.00345,1,0.01631
baserrano,1,1,0.00345,1,0.01631
bascule,1,1,0.00345,1,0.01631
barsrestaurants,1,1,0.00345,1,0.01631
barspubsalcohol,1,1,0.00345,1,0.01631
barsamprestaurants,1,1,0.00345,1,0.01631
barrières,1,1,0.00345,1,0.01631
barrister,1,1,0.00345,1,0.01631
barrar,1,1,0.00345,1,0.01631
barrage,1,1,0.00345,1,0.01631
barnett,1,1,0.00345,1,0.01631
barkinog,1,1,0.00345,1,0.01631
barereality,1,1,0.00345,1,0.01631
barents,1,1,0.00345,1,0.01631
barcelona,1,1,0.00345,1,0.01631
barblet30,1,1,0.00345,1,0.01631
barblarochelle,1,1,0.00345,1,0.01631
barbering,1,1,0.00345,1,0.01631
barber,1,1,0.00345,1,0.01631
barbeque,1,1,0.00345,1,0.01631
barbe,1,1,0.00345,1,0.01631
barbarajdurkin,1,1,0.00345,1,0.01631
barbara,1,1,0.00345,1,0.01631
barb,1,1,0.00345,1,0.01631
bapu,1,1,0.00345,1,0.01631
baptisé,1,1,0.00345,1,0.01631
baptist,1,1,0.00345,1,0.01631
banquiers,1,1,0.00345,1,0.01631
banque,1,1,0.00345,1,0.01631
banoffee,1,1,0.00345,1,0.01631
bannerite,1,1,0.00345,1,0.01631
bannedwhen,1,1,0.00345,1,0.01631
bankrupting,1,1,0.00345,1,0.01631
banked,1,1,0.00345,1,0.01631
banish,1,1,0.00345,1,0.01631
banging,1,1,0.00345,1,0.01631
banfftown,1,1,0.00345,1,0.01631
bandmomtweets,1,1,0.00345,1,0.01631
bandaids,1,1,0.00345,1,0.01631
bancarios,1,1,0.00345,1,0.01631
banassaultrifles,1,1,0.00345,1,0.01631
bananamunkey,1,1,0.00345,1,0.01631
bananada,1,1,0.00345,1,0.01631
banana29,1,1,0.00345,1,0.01631
banana,1,1,0.00345,1,0.01631
bamboo54,1,1,0.00345,1,0.01631
bamazonunion,1,1,0.00345,1,0.01631
balm,1,1,0.00345,1,0.01631
ballpark,1,1,0.00345,1,0.01631
ballouxfrancois,1,1,0.00345,1,0.01631
ballotsottawa,1,1,0.00345,1,0.01631
ballotsmissing,1,1,0.00345,1,0.01631
balle,1,1,0.00345,1,0.01631
bakit,1,1,0.00345,1,0.01631
baking,1,1,0.00345,1,0.01631
bakewellmd,1,1,0.00345,1,0.01631
bakewell,1,1,0.00345,1,0.01631
baked,1,1,0.00345,1,0.01631
bajo,1,1,0.00345,1,0.01631
bajen,1,1,0.00345,1,0.01631
bajar,1,1,0.00345,1,0.01631
bajan,1,1,0.00345,1,0.01631
baixarmos,1,1,0.00345,1,0.01631
baiting,1,1,0.00345,1,0.01631
bait,1,1,0.00345,1,0.01631
baisser,1,1,0.00345,1,0.01631
bailey,1,1,0.00345,1,0.01631
bailed,1,1,0.00345,1,0.01631
bahore91,1,1,0.00345,1,0.01631
bahay,1,1,0.00345,1,0.01631
bahary,1,1,0.00345,1,0.01631
bahamas,1,1,0.00345,1,0.01631
baffled,1,1,0.00345,1,0.01631
baer,1,1,0.00345,1,0.01631
badcarlotta,1,1,0.00345,1,0.01631
baconmashwbs,1,1,0.00345,1,0.01631
baclklog,1,1,0.00345,1,0.01631
back👇on,1,1,0.00345,1,0.01631
backyardgood,1,1,0.00345,1,0.01631
backwardsagain💀,1,1,0.00345,1,0.01631
backwards,1,1,0.00345,1,0.01631
backtolockdownagain,1,1,0.00345,1,0.01631
backpatting,1,1,0.00345,1,0.01631
backing,1,1,0.00345,1,0.01631
background,1,1,0.00345,1,0.01631
backdoor,1,1,0.00345,1,0.01631
backcountry,1,1,0.00345,1,0.01631
bachne,1,1,0.00345,1,0.01631
bachelot,1,1,0.00345,1,0.01631
bachelorette,1,1,0.00345,1,0.01631
babypowder,1,1,0.00345,1,0.01631
babacas,1,1,0.00345,1,0.01631
bababoon17,1,1,0.00345,1,0.01631
b6,1,1,0.00345,1,0.01631
b52malmet,1,1,0.00345,1,0.01631
b1526,1,1,0.00345,1,0.01631
b117pandemie,1,1,0.00345,1,0.01631
b1128p1,1,1,0.00345,1,0.01631
b001david,1,1,0.00345,1,0.01631
aşamalı,1,1,0.00345,1,0.01631
aún,1,1,0.00345,1,0.01631
aérosol,1,1,0.00345,1,0.01631
açılmasıyla,1,1,0.00345,1,0.01631
açıklanandan,1,1,0.00345,1,0.01631
ação,1,1,0.00345,1,0.01631
azz,1,1,0.00345,1,0.01631
azucenaxmilenio,1,1,0.00345,1,0.01631
azar,1,1,0.00345,1,0.01631
ayurveda,1,1,0.00345,1,0.01631
ayudará,1,1,0.00345,1,0.01631
ayudarla,1,1,0.00345,1,0.01631
ayon,1,1,0.00345,1,0.01631
aylward,1,1,0.00345,1,0.01631
aylmer,1,1,0.00345,1,0.01631
ayer,1,1,0.00345,1,0.01631
axonify,1,1,0.00345,1,0.01631
axis,1,1,0.00345,1,0.01631
axelbroad,1,1,0.00345,1,0.01631
awww,1,1,0.00345,1,0.01631
aworld4allages,1,1,0.00345,1,0.01631
awol,1,1,0.00345,1,0.01631
awkward,1,1,0.00345,1,0.01631
awhl,1,1,0.00345,1,0.01631
awhilebetter,1,1,0.00345,1,0.01631
awesomeness,1,1,0.00345,1,0.01631
awe,1,1,0.00345,1,0.01631
awayi,1,1,0.00345,1,0.01631
awardwinning,1,1,0.00345,1,0.01631
awakening,1,1,0.00345,1,0.01631
awaken,1,1,0.00345,1,0.01631
awaits,1,1,0.00345,1,0.01631
awaited,1,1,0.00345,1,0.01631
avoids,1,1,0.00345,1,0.01631
avoidance,1,1,0.00345,1,0.01631
avocats,1,1,0.00345,1,0.01631
avn,1,1,0.00345,1,0.01631
avion,1,1,0.00345,1,0.01631
aviez,1,1,0.00345,1,0.01631
avide,1,1,0.00345,1,0.01631
avid,1,1,0.00345,1,0.01631
avian,1,1,0.00345,1,0.01631
avert,1,1,0.00345,1,0.01631
averageman6,1,1,0.00345,1,0.01631
averagejoe,1,1,0.00345,1,0.01631
avardwilson,1,1,0.00345,1,0.01631
avança,1,1,0.00345,1,0.01631
avanza,1,1,0.00345,1,0.01631
avantages,1,1,0.00345,1,0.01631
avancée,1,1,0.00345,1,0.01631
avancez,1,1,0.00345,1,0.01631
avancement,1,1,0.00345,1,0.01631
avance,1,1,0.00345,1,0.01631
avamariegeorge2,1,1,0.00345,1,0.01631
avalokitezhvara,1,1,0.00345,1,0.01631
avaliação,1,1,0.00345,1,0.01631
avaler,1,1,0.00345,1,0.01631
avais,1,1,0.00345,1,0.01631
avaiable,1,1,0.00345,1,0.01631
auxiliary,1,1,0.00345,1,0.01631
autumnpearce2,1,1,0.00345,1,0.01631
autrichiens,1,1,0.00345,1,0.01631
autriche,1,1,0.00345,1,0.01631
autoévaluation,1,1,0.00345,1,0.01631
autorised,1,1,0.00345,1,0.01631
autopsie,1,1,0.00345,1,0.01631
automatisation,1,1,0.00345,1,0.01631
automation,1,1,0.00345,1,0.01631
automated,1,1,0.00345,1,0.01631
autoindustry,1,1,0.00345,1,0.01631
authorize,1,1,0.00345,1,0.01631
auteur,1,1,0.00345,1,0.01631
austrazombie,1,1,0.00345,1,0.01631
austinteslaclub,1,1,0.00345,1,0.01631
austangoolsbee,1,1,0.00345,1,0.01631
ausspirit,1,1,0.00345,1,0.01631
aussouth,1,1,0.00345,1,0.01631
aussiesmitty,1,1,0.00345,1,0.01631
auspicious,1,1,0.00345,1,0.01631
ausgangssperren,1,1,0.00345,1,0.01631
ausgangssperre,1,1,0.00345,1,0.01631
ausfälle,1,1,0.00345,1,0.01631
auscandoc,1,1,0.00345,1,0.01631
ausantileft,1,1,0.00345,1,0.01631
ausairforce,1,1,0.00345,1,0.01631
aupgae,1,1,0.00345,1,0.01631
aupe,1,1,0.00345,1,0.01631
auntie,1,1,0.00345,1,0.01631
aunque,1,1,0.00345,1,0.01631
aumentando,1,1,0.00345,1,0.01631
aumenta,1,1,0.00345,1,0.01631
augusta,1,1,0.00345,1,0.01631
augsept,1,1,0.00345,1,0.01631
augment,1,1,0.00345,1,0.01631
auge,1,1,0.00345,1,0.01631
aufheben,1,1,0.00345,1,0.01631
auf,1,1,0.00345,1,0.01631
audricmoses,1,1,0.00345,1,0.01631
auditorgeneral,1,1,0.00345,1,0.01631
audgen,1,1,0.00345,1,0.01631
audacity,1,1,0.00345,1,0.01631
auberge,1,1,0.00345,1,0.01631
atwoods,1,1,0.00345,1,0.01631
atul,1,1,0.00345,1,0.01631
attribué,1,1,0.00345,1,0.01631
attrapes,1,1,0.00345,1,0.01631
attraktives,1,1,0.00345,1,0.01631
attendues,1,1,0.00345,1,0.01631
attendu,1,1,0.00345,1,0.01631
attendent,1,1,0.00345,1,0.01631
attendee,1,1,0.00345,1,0.01631
attendant,1,1,0.00345,1,0.01631
attendaientils,1,1,0.00345,1,0.01631
attempted,1,1,0.00345,1,0.01631
atteinte,1,1,0.00345,1,0.01631
attach,1,1,0.00345,1,0.01631
attaboydeluxe,1,1,0.00345,1,0.01631
atta,1,1,0.00345,1,0.01631
atropellaron,1,1,0.00345,1,0.01631
atribuyen,1,1,0.00345,1,0.01631
atra,1,1,0.00345,1,0.01631
aton,1,1,0.00345,1,0.01631
atmosphériques,1,1,0.00345,1,0.01631
atlanticbubble,1,1,0.00345,1,0.01631
atlantaunited,1,1,0.00345,1,0.01631
atl,1,1,0.00345,1,0.01631
atiyamahmood,1,1,0.00345,1,0.01631
atiya,1,1,0.00345,1,0.01631
athletics,1,1,0.00345,1,0.01631
athletic,1,1,0.00345,1,0.01631
atheist,1,1,0.00345,1,0.01631
atenderá,1,1,0.00345,1,0.01631
atelle,1,1,0.00345,1,0.01631
ataturk,1,1,0.00345,1,0.01631
atanas,1,1,0.00345,1,0.01631
atampt,1,1,0.00345,1,0.01631
atalkinghead,1,1,0.00345,1,0.01631
asísesiente,1,1,0.00345,1,0.01631
astronomical,1,1,0.00345,1,0.01631
astrologist,1,1,0.00345,1,0.01631
astroguypaul,1,1,0.00345,1,0.01631
astroglide,1,1,0.00345,1,0.01631
astrazenecacovid19,1,1,0.00345,1,0.01631
astounds,1,1,0.00345,1,0.01631
astounding,1,1,0.00345,1,0.01631
