Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
greeninfrastructure,1,1,0.00042,1,0.00786
greenhorn,1,1,0.00042,1,0.00786
greengrotto93,1,1,0.00042,1,0.00786
greengoddessofm,1,1,0.00042,1,0.00786
greeney3dsara,1,1,0.00042,1,0.00786
greene,1,1,0.00042,1,0.00786
greencities,1,1,0.00042,1,0.00786
greencalgary,1,1,0.00042,1,0.00786
greenandjustrecovery,1,1,0.00042,1,0.00786
greed🤑,1,1,0.00042,1,0.00786
greedycrooked,1,1,0.00042,1,0.00786
greedisthevirus,1,1,0.00042,1,0.00786
greediness,1,1,0.00042,1,0.00786
greedier,1,1,0.00042,1,0.00786
grebeccahaines,1,1,0.00042,1,0.00786
great🇺🇸world,1,1,0.00042,1,0.00786
greatwolflodge,1,1,0.00042,1,0.00786
greatuncle,1,1,0.00042,1,0.00786
greatrighthope,1,1,0.00042,1,0.00786
greatresets,1,1,0.00042,1,0.00786
greatreject,1,1,0.00042,1,0.00786
greatormondst,1,1,0.00042,1,0.00786
greatnow,1,1,0.00042,1,0.00786
greatneighbourhoods,1,1,0.00042,1,0.00786
greatgrandmother,1,1,0.00042,1,0.00786
greatestgmtedt,1,1,0.00042,1,0.00786
greates,1,1,0.00042,1,0.00786
greatergood,1,1,0.00042,1,0.00786
greatdepression,1,1,0.00042,1,0.00786
greatconjunction2020,1,1,0.00042,1,0.00786
greatcommunistreset,1,1,0.00042,1,0.00786
greatbut,1,1,0.00042,1,0.00786
greatbritain,1,1,0.00042,1,0.00786
greatbrianlast,1,1,0.00042,1,0.00786
greatawakening,1,1,0.00042,1,0.00786
greataunt,1,1,0.00042,1,0.00786
greased,1,1,0.00042,1,0.00786
greaseball,1,1,0.00042,1,0.00786
grazingboard,1,1,0.00042,1,0.00786
grazieee❤❄,1,1,0.00042,1,0.00786
grayzpoo,1,1,0.00042,1,0.00786
graysonbesser,1,1,0.00042,1,0.00786
grayson,1,1,0.00042,1,0.00786
graymediagroup,1,1,0.00042,1,0.00786
graylockdown,1,1,0.00042,1,0.00786
graydonthemayor,1,1,0.00042,1,0.00786
gravidanza,1,1,0.00042,1,0.00786
gravethe,1,1,0.00042,1,0.00786
gravest,1,1,0.00042,1,0.00786
graver,1,1,0.00042,1,0.00786
graubünden,1,1,0.00042,1,0.00786
gratouille,1,1,0.00042,1,0.00786
graton,1,1,0.00042,1,0.00786
gratifier,1,1,0.00042,1,0.00786
gratified,1,1,0.00042,1,0.00786
grateful🙏🏾,1,1,0.00042,1,0.00786
gratefulparent,1,1,0.00042,1,0.00786
gratefuljournal,1,1,0.00042,1,0.00786
gratefulheart,1,1,0.00042,1,0.00786
gratefuldaedal1,1,1,0.00042,1,0.00786
grateful4science,1,1,0.00042,1,0.00786
grateful4family,1,1,0.00042,1,0.00786
grata,1,1,0.00042,1,0.00786
grassrootsdemhq,1,1,0.00042,1,0.00786
grassroot,1,1,0.00042,1,0.00786
grasshopper2049,1,1,0.00042,1,0.00786
grasshopper,1,1,0.00042,1,0.00786
grasshockey,1,1,0.00042,1,0.00786
grassa,1,1,0.00042,1,0.00786
grasmere,1,1,0.00042,1,0.00786
graphschart,1,1,0.00042,1,0.00786
graphing,1,1,0.00042,1,0.00786
graphictruth,1,1,0.00042,1,0.00786
graphicmedicine,1,1,0.00042,1,0.00786
grapentine,1,1,0.00042,1,0.00786
grapegrowersont,1,1,0.00042,1,0.00786
grapefruithigh,1,1,0.00042,1,0.00786
grapefruit,1,1,0.00042,1,0.00786
grapedevine,1,1,0.00042,1,0.00786
grape,1,1,0.00042,1,0.00786
granville,1,1,0.00042,1,0.00786
grantwoods,1,1,0.00042,1,0.00786
grantwith,1,1,0.00042,1,0.00786
grantwahl,1,1,0.00042,1,0.00786
grantstern,1,1,0.00042,1,0.00786
grantspub,1,1,0.00042,1,0.00786
grantsfacilitat,1,1,0.00042,1,0.00786
grantmango,1,1,0.00042,1,0.00786
grantley,1,1,0.00042,1,0.00786
grantfinally,1,1,0.00042,1,0.00786
granolalesbian,1,1,0.00042,1,0.00786
grannykilling,1,1,0.00042,1,0.00786
grannycindy57,1,1,0.00042,1,0.00786
grannie,1,1,0.00042,1,0.00786
granmadigital,1,1,0.00042,1,0.00786
granma,1,1,0.00042,1,0.00786
granicą,1,1,0.00042,1,0.00786
granicy,1,1,0.00042,1,0.00786
grangramps,1,1,0.00042,1,0.00786
grandstanded,1,1,0.00042,1,0.00786
grandreset,1,1,0.00042,1,0.00786
grandpère,1,1,0.00042,1,0.00786
grandparentsrats,1,1,0.00042,1,0.00786
grandparenting,1,1,0.00042,1,0.00786
grandma…bringing,1,1,0.00042,1,0.00786
grandmagrit,1,1,0.00042,1,0.00786
grandissante,1,1,0.00042,1,0.00786
grandisonia,1,1,0.00042,1,0.00786
grandiosely,1,1,0.00042,1,0.00786
grandeprairie,1,1,0.00042,1,0.00786
grandement,1,1,0.00042,1,0.00786
grandee,1,1,0.00042,1,0.00786
grandclubrds,1,1,0.00042,1,0.00786
grandchildrenyou,1,1,0.00042,1,0.00786
granby,1,1,0.00042,1,0.00786
grampax,1,1,0.00042,1,0.00786
grampaprogweed,1,1,0.00042,1,0.00786
grampamorris1,1,1,0.00042,1,0.00786
grampa,1,1,0.00042,1,0.00786
grammysbeadjewl,1,1,0.00042,1,0.00786
grammys,1,1,0.00042,1,0.00786
grammylinen,1,1,0.00042,1,0.00786
grammy111,1,1,0.00042,1,0.00786
grammy,1,1,0.00042,1,0.00786
grammond,1,1,0.00042,1,0.00786
grammielove,1,1,0.00042,1,0.00786
gramiq,1,1,0.00042,1,0.00786
graminah,1,1,0.00042,1,0.00786
grahamwilliam13,1,1,0.00042,1,0.00786
grahamsucha,1,1,0.00042,1,0.00786
grahamelwood,1,1,0.00042,1,0.00786
grafikalrob,1,1,0.00042,1,0.00786
grafiek,1,1,0.00042,1,0.00786
graffleberry,1,1,0.00042,1,0.00786
grafenau,1,1,0.00042,1,0.00786
graesser,1,1,0.00042,1,0.00786
graemedmoffat,1,1,0.00042,1,0.00786
graduateliberalstudies,1,1,0.00042,1,0.00786
grado,1,1,0.00042,1,0.00786
gradient,1,1,0.00042,1,0.00786
graderal,1,1,0.00042,1,0.00786
graded,1,1,0.00042,1,0.00786
graciousness,1,1,0.00042,1,0.00786
graciasamloporvacunas,1,1,0.00042,1,0.00786
gracia,1,1,0.00042,1,0.00786
gracevilla,1,1,0.00042,1,0.00786
gracecomchurch,1,1,0.00042,1,0.00786
gracealore,1,1,0.00042,1,0.00786
gracealiyah100,1,1,0.00042,1,0.00786
gracealijah,1,1,0.00042,1,0.00786
grabishcbc,1,1,0.00042,1,0.00786
graber,1,1,0.00042,1,0.00786
grabando,1,1,0.00042,1,0.00786
gr8thinkingmt2,1,1,0.00042,1,0.00786
gqinsk,1,1,0.00042,1,0.00786
gqg,1,1,0.00042,1,0.00786
gpsmedia,1,1,0.00042,1,0.00786
gpsdrawyeg,1,1,0.00042,1,0.00786
gprime85,1,1,0.00042,1,0.00786
gpetriglieri,1,1,0.00042,1,0.00786
gpcommsafety,1,1,0.00042,1,0.00786
go💩s,1,1,0.00042,1,0.00786
gozaine,1,1,0.00042,1,0.00786
goyeg,1,1,0.00042,1,0.00786
gownovertown,1,1,0.00042,1,0.00786
gowned,1,1,0.00042,1,0.00786
gowlingwlgca,1,1,0.00042,1,0.00786
gowen,1,1,0.00042,1,0.00786
govwhitmer🙏,1,1,0.00042,1,0.00786
govtyour,1,1,0.00042,1,0.00786
govttyranny,1,1,0.00042,1,0.00786
govtthe,1,1,0.00042,1,0.00786
govtstortured,1,1,0.00042,1,0.00786
govtmediamedical,1,1,0.00042,1,0.00786
govtmassive,1,1,0.00042,1,0.00786
govtits,1,1,0.00042,1,0.00786
govtinwaiting,1,1,0.00042,1,0.00786
govtcorps,1,1,0.00042,1,0.00786
govtcdcofbc,1,1,0.00042,1,0.00786
govstitt,1,1,0.00042,1,0.00786
govshop,1,1,0.00042,1,0.00786
govronduhsantis,1,1,0.00042,1,0.00786
govrondeathsantis,1,1,0.00042,1,0.00786
govraimondo,1,1,0.00042,1,0.00786
govpho,1,1,0.00042,1,0.00786
govontario,1,1,0.00042,1,0.00786
govnb,1,1,0.00042,1,0.00786
govmsm,1,1,0.00042,1,0.00786
govmayor,1,1,0.00042,1,0.00786
govmauritius,1,1,0.00042,1,0.00786
govkatebrown,1,1,0.00042,1,0.00786
govjventura,1,1,0.00042,1,0.00786
govindpersad,1,1,0.00042,1,0.00786
govholcomb,1,1,0.00042,1,0.00786
govgone,1,1,0.00042,1,0.00786
governosp,1,1,0.00042,1,0.00786
governors…blame,1,1,0.00042,1,0.00786
governors…,1,1,0.00042,1,0.00786
governorincouncil,1,1,0.00042,1,0.00786
governorate,1,1,0.00042,1,0.00786
governnment,1,1,0.00042,1,0.00786
government🤦‍♀️,1,1,0.00042,1,0.00786
government🇨🇦,1,1,0.00042,1,0.00786
governmentza,1,1,0.00042,1,0.00786
governmenttyranny,1,1,0.00042,1,0.00786
governmentto,1,1,0.00042,1,0.00786
governmentthey,1,1,0.00042,1,0.00786
governments…,1,1,0.00042,1,0.00786
governmentspoliticians,1,1,0.00042,1,0.00786
governmentshameonyou,1,1,0.00042,1,0.00786
governmentsfundersreviewers,1,1,0.00042,1,0.00786
governmentrun,1,1,0.00042,1,0.00786
governmentregulated,1,1,0.00042,1,0.00786
governmentreform🔥🇨🇦🔥🇨🇦,1,1,0.00042,1,0.00786
governmentmandated,1,1,0.00042,1,0.00786
governmentlockdown,1,1,0.00042,1,0.00786
governmentisslavery,1,1,0.00042,1,0.00786
governmenthonestly,1,1,0.00042,1,0.00786
governmenthard,1,1,0.00042,1,0.00786
governmentfundingfraud,1,1,0.00042,1,0.00786
governmentfinanced,1,1,0.00042,1,0.00786
governmentfilled,1,1,0.00042,1,0.00786
governmentfailures,1,1,0.00042,1,0.00786
governmentfails,1,1,0.00042,1,0.00786
governmentcorporatist,1,1,0.00042,1,0.00786
governmentcontrolled,1,1,0.00042,1,0.00786
governmentcoming,1,1,0.00042,1,0.00786
governmentchina,1,1,0.00042,1,0.00786
governmentassociated,1,1,0.00042,1,0.00786
governers,1,1,0.00042,1,0.00786
governer,1,1,0.00042,1,0.00786
governemnt,1,1,0.00042,1,0.00786
governement,1,1,0.00042,1,0.00786
governbypolling,1,1,0.00042,1,0.00786
govegan,1,1,0.00042,1,0.00786
govdunleavy,1,1,0.00042,1,0.00786
govdesantis,1,1,0.00042,1,0.00786
govcon,1,1,0.00042,1,0.00786
govchrissununu,1,1,0.00042,1,0.00786
govcanhealth—stop,1,1,0.00042,1,0.00786
govandybeshear,1,1,0.00042,1,0.00786
gouvs,1,1,0.00042,1,0.00786
gouvernés,1,1,0.00042,1,0.00786
gouvernée,1,1,0.00042,1,0.00786
gouvernment,1,1,0.00042,1,0.00786
gouverneur,1,1,0.00042,1,0.00786
gouvernent,1,1,0.00042,1,0.00786
gouvernementécœurant,1,1,0.00042,1,0.00786
gouvernementpolqc,1,1,0.00042,1,0.00786
gouvernementaux,1,1,0.00042,1,0.00786
gouvernemaman,1,1,0.00042,1,0.00786
gouvernants,1,1,0.00042,1,0.00786
gouvernance,1,1,0.00042,1,0.00786
gouvbenin,1,1,0.00042,1,0.00786
gourbangouly,1,1,0.00042,1,0.00786
gouplift,1,1,0.00042,1,0.00786
goupingpneumonia,1,1,0.00042,1,0.00786
goulet,1,1,0.00042,1,0.00786
goud,1,1,0.00042,1,0.00786
got…,1,1,0.00042,1,0.00786
gottlieb,1,1,0.00042,1,0.00786
gottheimer,1,1,0.00042,1,0.00786
gottawakeupplz,1,1,0.00042,1,0.00786
gottasavebucky,1,1,0.00042,1,0.00786
gottalaff,1,1,0.00042,1,0.00786
gottabekd29,1,1,0.00042,1,0.00786
gotohell,1,1,0.00042,1,0.00786
gothic,1,1,0.00042,1,0.00786
goteamcanada,1,1,0.00042,1,0.00786
goteam,1,1,0.00042,1,0.00786
gotdamn,1,1,0.00042,1,0.00786
gotchu,1,1,0.00042,1,0.00786
gotabayar,1,1,0.00042,1,0.00786
gostoso,1,1,0.00042,1,0.00786
gosta,1,1,0.00042,1,0.00786
gossipersany,1,1,0.00042,1,0.00786
gosselin,1,1,0.00042,1,0.00786
gospursgo,1,1,0.00042,1,0.00786
gosnowmobiling,1,1,0.00042,1,0.00786
gosnapshot,1,1,0.00042,1,0.00786
gosiagasperophd⁩,1,1,0.00042,1,0.00786
goshthe,1,1,0.00042,1,0.00786
gosford,1,1,0.00042,1,0.00786
gorzkowski,1,1,0.00042,1,0.00786
gory,1,1,0.00042,1,0.00786
gorsuch,1,1,0.00042,1,0.00786
gorskon,1,1,0.00042,1,0.00786
goround,1,1,0.00042,1,0.00786
gorillawhaleyyc,1,1,0.00042,1,0.00786
gorfinkel,1,1,0.00042,1,0.00786
goremkk,1,1,0.00042,1,0.00786
gordy,1,1,0.00042,1,0.00786
gordwyant,1,1,0.00042,1,0.00786
gordonrlove,1,1,0.00042,1,0.00786
gordfogg,1,1,0.00042,1,0.00786
gorbachev,1,1,0.00042,1,0.00786
gop❓,1,1,0.00042,1,0.00786
gop♦,1,1,0.00042,1,0.00786
gopwaronchristmas,1,1,0.00042,1,0.00786
gopscum,1,1,0.00042,1,0.00786
gopscrooges,1,1,0.00042,1,0.00786
goprun,1,1,0.00042,1,0.00786
gopliesamericansdie,1,1,0.00042,1,0.00786
gopliedamericansdied,1,1,0.00042,1,0.00786
gopisevil,1,1,0.00042,1,0.00786
gopidiots,1,1,0.00042,1,0.00786
gophatesamerica,1,1,0.00042,1,0.00786
gopgridlock,1,1,0.00042,1,0.00786
gopgenocide,1,1,0.00042,1,0.00786
gopdontgiveaf0ck,1,1,0.00042,1,0.00786
gopdie,1,1,0.00042,1,0.00786
gopcowards,1,1,0.00042,1,0.00786
gopcons,1,1,0.00042,1,0.00786
gopcongreass,1,1,0.00042,1,0.00786
gopbetrayedamericaagain,1,1,0.00042,1,0.00786
gopbacked,1,1,0.00042,1,0.00786
gopandemic,1,1,0.00042,1,0.00786
gopamp,1,1,0.00042,1,0.00786
gooutside,1,1,0.00042,1,0.00786
goosing,1,1,0.00042,1,0.00786
goosey,1,1,0.00042,1,0.00786
goopyfs,1,1,0.00042,1,0.00786
goooooooood,1,1,0.00042,1,0.00786
goooooooo,1,1,0.00042,1,0.00786
gooooood,1,1,0.00042,1,0.00786
gooood,1,1,0.00042,1,0.00786
goood,1,1,0.00042,1,0.00786
goonpoli,1,1,0.00042,1,0.00786
goolies,1,1,0.00042,1,0.00786
googlenesthelp,1,1,0.00042,1,0.00786
googlenest,1,1,0.00042,1,0.00786
googlemaps,1,1,0.00042,1,0.00786
googlegoya,1,1,0.00042,1,0.00786
googlecloud,1,1,0.00042,1,0.00786
goofing,1,1,0.00042,1,0.00786
good—are,1,1,0.00042,1,0.00786
goodyear,1,1,0.00042,1,0.00786
goodwithoutgod,1,1,0.00042,1,0.00786
goodwinmj,1,1,0.00042,1,0.00786
goodventilation,1,1,0.00042,1,0.00786
goodufrane,1,1,0.00042,1,0.00786
goodtoknow,1,1,0.00042,1,0.00786
goodskeptic,1,1,0.00042,1,0.00786
goodsideeffects,1,1,0.00042,1,0.00786
goodshepherd,1,1,0.00042,1,0.00786
goodscience,1,1,0.00042,1,0.00786
goodrt,1,1,0.00042,1,0.00786
goodriddanceday,1,1,0.00042,1,0.00786
goodriddance,1,1,0.00042,1,0.00786
goodrich,1,1,0.00042,1,0.00786
goodrecommended,1,1,0.00042,1,0.00786
goodpr,1,1,0.00042,1,0.00786
goodpoliticguy,1,1,0.00042,1,0.00786
goodpeople,1,1,0.00042,1,0.00786
goodoldfashionedholdsthedooropenpaysthebillsworkshardsoicanstayhomeandraiseour5kidslovesthelordmorethanlifeitself,1,1,0.00042,1,0.00786
goodnewsnetwork,1,1,0.00042,1,0.00786
goodnews2020,1,1,0.00042,1,0.00786
goodmoringmm,1,1,0.00042,1,0.00786
goodmenproject,1,1,0.00042,1,0.00786
goodmaybe,1,1,0.00042,1,0.00786
goodlooking,1,1,0.00042,1,0.00786
goodlife,1,1,0.00042,1,0.00786
goodjob,1,1,0.00042,1,0.00786
goodie,1,1,0.00042,1,0.00786
goodi,1,1,0.00042,1,0.00786
goodhumorgrl,1,1,0.00042,1,0.00786
goodhuman001,1,1,0.00042,1,0.00786
goodhopefm,1,1,0.00042,1,0.00786
goodhere,1,1,0.00042,1,0.00786
goodham,1,1,0.00042,1,0.00786
goodgovernment,1,1,0.00042,1,0.00786
goodfoodyyc,1,1,0.00042,1,0.00786
goodfoodaccessfund,1,1,0.00042,1,0.00786
goodfood,1,1,0.00042,1,0.00786
goodfellas,1,1,0.00042,1,0.00786
gooddog,1,1,0.00042,1,0.00786
goodcauses,1,1,0.00042,1,0.00786
goodbye2020youwontbemissed,1,1,0.00042,1,0.00786
goodarticle,1,1,0.00042,1,0.00786
goobermagats,1,1,0.00042,1,0.00786
goober,1,1,0.00042,1,0.00786
goob,1,1,0.00042,1,0.00786
gonzález,1,1,0.00042,1,0.00786
gonzbigdaf,1,1,0.00042,1,0.00786
gonzamoratorio,1,1,0.00042,1,0.00786
gonorréia,1,1,0.00042,1,0.00786
gonorrhoea,1,1,0.00042,1,0.00786
gonorreas,1,1,0.00042,1,0.00786
gonnablow,1,1,0.00042,1,0.00786
goni,1,1,0.00042,1,0.00786
gonflés,1,1,0.00042,1,0.00786
gonetoosoon,1,1,0.00042,1,0.00786
gonebut,1,1,0.00042,1,0.00786
gondor,1,1,0.00042,1,0.00786
gompertz,1,1,0.00042,1,0.00786
gomme,1,1,0.00042,1,0.00786
gomes,1,1,0.00042,1,0.00786
gomery,1,1,0.00042,1,0.00786
gomer,1,1,0.00042,1,0.00786
golpes,1,1,0.00042,1,0.00786
golosos,1,1,0.00042,1,0.00786
golnesagg,1,1,0.00042,1,0.00786
gollowip,1,1,0.00042,1,0.00786
golkalev,1,1,0.00042,1,0.00786
golfo,1,1,0.00042,1,0.00786
golfingin,1,1,0.00042,1,0.00786
golferjake78,1,1,0.00042,1,0.00786
golfcom,1,1,0.00042,1,0.00786
goles,1,1,0.00042,1,0.00786
golemikotra,1,1,0.00042,1,0.00786
goldylocksrocks,1,1,0.00042,1,0.00786
goldtoothtrding,1,1,0.00042,1,0.00786
goldstreamnews,1,1,0.00042,1,0.00786
goldriver,1,1,0.00042,1,0.00786
goldrake,1,1,0.00042,1,0.00786
goldilocks,1,1,0.00042,1,0.00786
goldietaylor,1,1,0.00042,1,0.00786
goldgamer32yt,1,1,0.00042,1,0.00786
goldfish,1,1,0.00042,1,0.00786
goldenhearts,1,1,0.00042,1,0.00786
goldenglobes,1,1,0.00042,1,0.00786
goldencarers,1,1,0.00042,1,0.00786
goldenbergmaya1,1,1,0.00042,1,0.00786
goldenbc,1,1,0.00042,1,0.00786
golddusted,1,1,0.00042,1,0.00786
golddigger,1,1,0.00042,1,0.00786
goldblum,1,1,0.00042,1,0.00786
goladygo45,1,1,0.00042,1,0.00786
gokhale,1,1,0.00042,1,0.00786
going🖕covid,1,1,0.00042,1,0.00786
goingunderground,1,1,0.00042,1,0.00786
goingon,1,1,0.00042,1,0.00786
goi,1,1,0.00042,1,0.00786
gohere,1,1,0.00042,1,0.00786
gohawaiica,1,1,0.00042,1,0.00786
goharshahi,1,1,0.00042,1,0.00786
gohabsgo,1,1,0.00042,1,0.00786
gogh,1,1,0.00042,1,0.00786
gofurfree,1,1,0.00042,1,0.00786
gofundmeso,1,1,0.00042,1,0.00786
gofundmes,1,1,0.00042,1,0.00786
goffialberto,1,1,0.00042,1,0.00786
goethe,1,1,0.00042,1,0.00786
goersnbut,1,1,0.00042,1,0.00786
goeeeey,1,1,0.00042,1,0.00786
goed,1,1,0.00042,1,0.00786
goebels,1,1,0.00042,1,0.00786
goe,1,1,0.00042,1,0.00786
god‼,1,1,0.00042,1,0.00786
godzlllawhiskey,1,1,0.00042,1,0.00786
godzillawonkru,1,1,0.00042,1,0.00786
godzilla,1,1,0.00042,1,0.00786
godwinsalways,1,1,0.00042,1,0.00786
godwins1234,1,1,0.00042,1,0.00786
godwins,1,1,0.00042,1,0.00786
godwin,1,1,0.00042,1,0.00786
godtocovid,1,1,0.00042,1,0.00786
godson,1,1,0.00042,1,0.00786
godoonecovid,1,1,0.00042,1,0.00786
godoftennis,1,1,0.00042,1,0.00786
godlogic,1,1,0.00042,1,0.00786
godinu,1,1,0.00042,1,0.00786
godimedia,1,1,0.00042,1,0.00786
godi,1,1,0.00042,1,0.00786
godfatherspizza,1,1,0.00042,1,0.00786
godefroynisse,1,1,0.00042,1,0.00786
gode,1,1,0.00042,1,0.00786
goddesssmiling,1,1,0.00042,1,0.00786
goddess,1,1,0.00042,1,0.00786
goddaughter,1,1,0.00042,1,0.00786
goddardlorraine,1,1,0.00042,1,0.00786
goddammit,1,1,0.00042,1,0.00786
godchild,1,1,0.00042,1,0.00786
godblessyou,1,1,0.00042,1,0.00786
godbless,1,1,0.00042,1,0.00786
godawful,1,1,0.00042,1,0.00786
godassigned,1,1,0.00042,1,0.00786
godamned,1,1,0.00042,1,0.00786
godamn,1,1,0.00042,1,0.00786
gocanada,1,1,0.00042,1,0.00786
gobyerno,1,1,0.00042,1,0.00786
gobut,1,1,0.00042,1,0.00786
gobucs,1,1,0.00042,1,0.00786
gobshite,1,1,0.00042,1,0.00786
goblinsaurusrex,1,1,0.00042,1,0.00786
gobind,1,1,0.00042,1,0.00786
gobills,1,1,0.00042,1,0.00786
gobiernodechile,1,1,0.00042,1,0.00786
gobernadores,1,1,0.00042,1,0.00786
gobernado,1,1,0.00042,1,0.00786
gobernaciones,1,1,0.00042,1,0.00786
gober,1,1,0.00042,1,0.00786
gobeillades,1,1,0.00042,1,0.00786
gobe,1,1,0.00042,1,0.00786
gobbsmacked,1,1,0.00042,1,0.00786
goatlanticcanada,1,1,0.00042,1,0.00786
goapolice,1,1,0.00042,1,0.00786
goanews,1,1,0.00042,1,0.00786
goaltending3131,1,1,0.00042,1,0.00786
goalsetting,1,1,0.00042,1,0.00786
goalpostmoving,1,1,0.00042,1,0.00786
goaloriented,1,1,0.00042,1,0.00786
goalis,1,1,0.00042,1,0.00786
goaded,1,1,0.00042,1,0.00786
goad,1,1,0.00042,1,0.00786
go65must,1,1,0.00042,1,0.00786
go45birds,1,1,0.00042,1,0.00786
gnwts,1,1,0.00042,1,0.00786
gnu,1,1,0.00042,1,0.00786
gnsensay,1,1,0.00042,1,0.00786
gnosisnlaw,1,1,0.00042,1,0.00786
gnosh,1,1,0.00042,1,0.00786
gnome,1,1,0.00042,1,0.00786
gngh,1,1,0.00042,1,0.00786
gnampc,1,1,0.00042,1,0.00786
gnadeaudubois,1,1,0.00042,1,0.00786
gna,1,1,0.00042,1,0.00786
gmw10279,1,1,0.00042,1,0.00786
gmtj2k4g,1,1,0.00042,1,0.00786
gmsamaras,1,1,0.00042,1,0.00786
gmmopaz,1,1,0.00042,1,0.00786
gmillertsn,1,1,0.00042,1,0.00786
gmforbes35,1,1,0.00042,1,0.00786
gmfb,1,1,0.00042,1,0.00786
gmeslin,1,1,0.00042,1,0.00786
gmbuttshole,1,1,0.00042,1,0.00786
gma🤦,1,1,0.00042,1,0.00786
gmanews,1,1,0.00042,1,0.00786
gmaiowa,1,1,0.00042,1,0.00786
gmail,1,1,0.00042,1,0.00786
gmageezer,1,1,0.00042,1,0.00786
glück,1,1,0.00042,1,0.00786
glyph,1,1,0.00042,1,0.00786
glydoh,1,1,0.00042,1,0.00786
glutinous,1,1,0.00042,1,0.00786
gluten,1,1,0.00042,1,0.00786
glut,1,1,0.00042,1,0.00786
gluedeaur,1,1,0.00042,1,0.00786
glucose,1,1,0.00042,1,0.00786
glssfu,1,1,0.00042,1,0.00786
glr,1,1,0.00042,1,0.00786
glozzy69,1,1,0.00042,1,0.00786
glowlangley,1,1,0.00042,1,0.00786
gloveswash,1,1,0.00042,1,0.00786
glossy,1,1,0.00042,1,0.00786
glosswhich,1,1,0.00042,1,0.00786
glossing,1,1,0.00042,1,0.00786
gloriane,1,1,0.00042,1,0.00786
gloriabesos,1,1,0.00042,1,0.00786
gloodle,1,1,0.00042,1,0.00786
gloire,1,1,0.00042,1,0.00786
glocks,1,1,0.00042,1,0.00786
glock,1,1,0.00042,1,0.00786
globulls,1,1,0.00042,1,0.00786
globsolutions,1,1,0.00042,1,0.00786
globonews,1,1,0.00042,1,0.00786
globoesporte,1,1,0.00042,1,0.00786
globilists,1,1,0.00042,1,0.00786
globilist,1,1,0.00042,1,0.00786
globetrotting,1,1,0.00042,1,0.00786
globespanning,1,1,0.00042,1,0.00786
globeopinion,1,1,0.00042,1,0.00786
globemediagroup,1,1,0.00042,1,0.00786
globehealths,1,1,0.00042,1,0.00786
globe2go,1,1,0.00042,1,0.00786
globalyouthjustice,1,1,0.00042,1,0.00786
globaltrends,1,1,0.00042,1,0.00786
globalthunder,1,1,0.00042,1,0.00786
globalreset,1,1,0.00042,1,0.00786
globalpandemic,1,1,0.00042,1,0.00786
globalokanagan,1,1,0.00042,1,0.00786
globallya,1,1,0.00042,1,0.00786
globallinkca,1,1,0.00042,1,0.00786
globallightning,1,1,0.00042,1,0.00786
globalliamnixon,1,1,0.00042,1,0.00786
globalleslie,1,1,0.00042,1,0.00786
globalistsampto,1,1,0.00042,1,0.00786
globalistas,1,1,0.00042,1,0.00786
globalissues,1,1,0.00042,1,0.00786
globalism—,1,1,0.00042,1,0.00786
globalismo,1,1,0.00042,1,0.00786
globalisation,1,1,0.00042,1,0.00786
globalgiofencing,1,1,0.00042,1,0.00786
globalfreemedia,1,1,0.00042,1,0.00786
globales,1,1,0.00042,1,0.00786
globalen,1,1,0.00042,1,0.00786
globalement,1,1,0.00042,1,0.00786
globalelite,1,1,0.00042,1,0.00786
globaleconomy,1,1,0.00042,1,0.00786
globalecochange,1,1,0.00042,1,0.00786
globaldev,1,1,0.00042,1,0.00786
globalcrisis,1,1,0.00042,1,0.00786
globalcovid19,1,1,0.00042,1,0.00786
globalcity,1,1,0.00042,1,0.00786
globalcitiesprogramme,1,1,0.00042,1,0.00786
globalceasefire,1,1,0.00042,1,0.00786
globalbta,1,1,0.00042,1,0.00786
globalbassett,1,1,0.00042,1,0.00786
globalbarrie,1,1,0.00042,1,0.00786
globalaccess,1,1,0.00042,1,0.00786
gloated,1,1,0.00042,1,0.00786
glnrtoday,1,1,0.00042,1,0.00786
gljsauer,1,1,0.00042,1,0.00786
glittersall,1,1,0.00042,1,0.00786
glitter,1,1,0.00042,1,0.00786
glib,1,1,0.00042,1,0.00786
glesperance,1,1,0.00042,1,0.00786
glen✌️,1,1,0.00042,1,0.00786
glenshaw,1,1,0.00042,1,0.00786
glenpyle,1,1,0.00042,1,0.00786
glennvotesblue,1,1,0.00042,1,0.00786
glennnross,1,1,0.00042,1,0.00786
glennnoem,1,1,0.00042,1,0.00786
glennkesslerwp,1,1,0.00042,1,0.00786
glenndoyle8,1,1,0.00042,1,0.00786
glenndavisstone,1,1,0.00042,1,0.00786
glennbbc,1,1,0.00042,1,0.00786
glenmore,1,1,0.00042,1,0.00786
glenkeys,1,1,0.00042,1,0.00786
glenhyrst,1,1,0.00042,1,0.00786
glenhansman,1,1,0.00042,1,0.00786
glenhal76291170,1,1,0.00042,1,0.00786
glenfiddichsmw,1,1,0.00042,1,0.00786
glendale,1,1,0.00042,1,0.00786
gleim,1,1,0.00042,1,0.00786
glegacy1,1,1,0.00042,1,0.00786
glbi,1,1,0.00042,1,0.00786
glaze,1,1,0.00042,1,0.00786
glaxosmithklinesanofli,1,1,0.00042,1,0.00786
glaxosmithkline,1,1,0.00042,1,0.00786
glavin,1,1,0.00042,1,0.00786
