Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
trumpvirus,207,203,162
solution,207,205,199
none,207,196,186
hospitalized,207,201,171
highly,207,207,193
floor,207,207,195
afraid,207,202,194
sad,206,198,180
poll,206,192,174
difficult,206,200,190
deputy,206,184,169
customer,206,192,180
scientific,205,202,187
east,205,200,189
cancellation,205,200,186
bullshit,205,193,180
weapon,204,202,189
vacation,204,204,197
treated,204,200,190
train,204,202,193
sen,204,191,171
recovery,204,196,183
humanity,204,202,188
attending,204,204,189
tom,203,193,179
spend,203,203,195
speaking,203,202,193
scary,203,203,200
lawmaker,203,203,186
joebiden,203,199,169
gun,203,177,167
globe,203,201,180
foot,203,193,187
dans,203,184,123
cbcnews,203,203,165
provider,202,195,178
n,202,189,165
jump,202,199,179
corrupt,202,197,178
black,202,193,164
widespread,201,200,182
usual,201,200,192
underlying,201,198,179
pattyhajdu,201,199,139
creating,201,200,194
0,201,154,143
scenario,200,195,185
drive,200,190,181
aware,200,196,190
dozen,199,198,182
chaos,199,198,185
adequate,199,199,183
thursday,198,198,177
surprise,198,193,180
shame,198,197,187
present,198,196,186
location,198,194,177
suspected,197,193,167
london,197,188,169
impossible,197,197,186
dy,197,197,187
donate,197,192,185
contagious,197,192,174
college,197,188,173
operation,196,191,184
globeandmail,196,194,165
excellent,196,192,183
everybody,196,194,186
entry,196,189,174
cutting,196,187,175
africa,196,178,147
towards,195,150,145
st,195,177,168
side,195,177,171
denver,195,193,152
constituent,195,192,176
acting,195,193,183
ridiculous,194,186,174
reaction,194,185,179
fellow,194,194,189
certain,194,191,181
blocked,194,194,183
abroad,194,190,179
83,194,193,172
option,193,186,176
ndp,193,178,163
legislation,193,191,178
isolate,193,191,177
confidence,193,184,175
columbia,193,193,166
warn,192,188,170
view,192,191,131
proper,192,183,178
picture,192,179,175
bcs,192,192,177
battle,192,189,169
45,192,186,175
thespybrief,191,191,118
stage,191,182,172
raise,191,191,165
r,191,166,155
owner,191,165,157
nationwide,191,187,179
movie,191,187,172
except,191,187,178
disinformation,191,187,176
central,191,191,173
39,191,188,175
wage,190,172,168
standard,190,189,183
speaker,190,182,169
md,190,181,160
instruction,190,189,182
incredible,190,189,185
impacted,190,190,181
camera,190,177,153
ca,190,153,102
bunch,190,184,179
income,189,184,178
hunch,189,184,163
district,189,179,163
discrimination,189,189,172
definitely,189,187,180
cancer,189,171,163
unit,188,182,165
halt,188,187,180
deadlier,188,188,159
becoming,188,186,180
solidarity,187,186,168
sale,187,181,168
quarterly,187,186,172
map,187,173,153
majority,187,187,182
machine,187,183,168
credit,187,174,168
choice,187,184,171
manage,186,181,169
covidcanada,186,184,169
voting,185,177,167
teacher,185,172,157
speech,185,167,157
rich,185,177,157
raw,185,184,161
increased,185,176,167
however,185,185,178
funny,185,180,173
decline,185,147,141
shutting,184,176,173
rapidly,184,183,165
debt,184,178,172
confront,184,184,172
beat,184,180,171
shouldnt,183,183,174
perhaps,183,181,172
causing,183,183,178
sharing,182,180,173
scale,182,179,168
loved,182,181,174
lock,182,172,159
hero,182,179,176
fewer,182,174,165
falling,182,182,173
contracting,182,174,164
animal,182,162,147
shared,181,180,166
directly,181,181,172
car,181,163,157
bond,181,180,152
811,181,169,148
who,180,180,171
type,180,166,158
suspends,180,178,169
reading,180,176,170
mog☘️,180,180,83
management,180,171,159
limited,180,174,165
immigration,180,161,153
hubei,180,164,141
explanation,180,179,162
donating,180,180,161
caught,180,176,166
behavior,180,180,168
added,180,172,164
31,180,176,161
id,179,173,162
cuomo,179,169,155
anthony,179,179,164
alert,179,175,149
wouldnt,178,176,171
sitting,178,177,166
landed,178,178,176
hasnt,178,176,170
fife,178,152,117
extra,178,170,144
cup,178,158,142
activity,178,177,166
wrote,177,173,166
walked,177,175,170
upon,177,172,167
project,177,160,157
ottnews,177,177,87
investigation,177,172,161
francisco,177,175,142
enhanced,177,171,165
energy,177,176,163
critic,177,145,135
commercial,177,177,165
ce,177,165,125
anywhere,177,176,170
ab,177,166,153
surprised,176,175,160
men,176,170,165
manufacturing,176,171,161
ignorant,176,175,165
bus,176,162,143
agreement,176,175,167
yr,175,140,136
wondering,175,175,170
shilling,175,175,175
preparation,175,174,158
nonessential,175,172,162
nhl,175,167,151
closely,175,173,159
artificially,175,174,158
alarm,175,162,161
sample,174,171,162
process,174,172,163
hiv,174,145,115
glove,174,167,155
trouble,173,172,163
tough,173,171,166
miss,173,169,158
lose,173,167,160
guard,173,171,149
f,173,171,166
cash,173,166,158
sander,172,161,150
robert,172,169,152
overwhelmed,172,168,157
leaving,172,170,160
greatest,172,165,161
focused,172,170,161
elected,172,169,160
education,172,162,138
alcohol,172,160,152
waste,171,165,161
shandro,171,159,117
rid,171,170,166
redfield,171,164,145
minimizing,171,171,161
kept,171,171,163
decisive,171,165,155
confirm,171,167,158
cluster,171,164,141
c,171,159,151
yeg,170,169,119
unfortunately,170,170,151
surface,170,157,141
resort,170,161,147
presidency,170,169,154
network,170,167,162
everywhere,170,169,155
advised,170,169,163
35,170,167,159
proposed,169,168,153
praise,169,163,153
ne,169,157,117
model,169,161,149
hill,169,169,165
hannity,169,164,140
coverup,169,161,139
bark,169,4,4
protocol,168,167,159
primary,168,166,150
nose,168,160,145
msnbc,168,165,141
maker,168,167,157
letting,168,160,156
hat,168,165,153
handwashing,168,163,152
enemy,168,147,139
dropped,168,163,156
covered,168,161,151
appearance,168,168,162
agreed,168,160,156
unprecedented,167,165,161
taiwan,167,147,113
suit,167,162,158
stimulus,167,160,151
selling,167,159,146
regulation,167,153,145
pray,167,163,156
institute,167,161,153
chair,167,165,160
brother,167,162,157
exclusive,166,164,156
credible,166,166,160
cpchq,166,166,125
broke,166,166,163
basically,166,162,151
mandatory,165,164,160
israel,165,153,128
hygiene,165,165,152
fix,165,155,150
extremely,165,165,156
responding,164,161,153
request,164,160,153
math,164,162,157
increasingly,164,164,152
firm,164,163,152
coronaalert,164,160,102
suspending,163,161,156
politico,163,156,121
easily,163,163,159
correct,163,161,153
boy,163,147,138
attacking,163,160,150
useful,162,161,155
scheduled,162,161,155
require,162,160,150
easy,162,160,152
track,161,160,150
tim,161,157,147
received,161,157,149
huawei,161,134,125
epidemiologist,161,161,150
shelf,160,159,151
promise,160,150,146
iraq,160,152,139
foxnews,160,159,105
crap,160,158,155
chart,160,158,150
blood,160,142,134
precisely,159,159,155
n95,159,146,124
evil,159,152,145
eat,159,154,149
deliver,159,159,149
caution,159,156,150
carry,159,157,147
appear,159,159,154
weak,158,150,147
theory,158,151,144
reserve,158,158,138
race,158,155,149
king,158,154,127
gear,158,156,144
camp,158,150,144
basis,158,135,126
wide,157,155,142
whitehouse,157,150,119
vous,157,102,88
shopping,157,153,149
sector,157,154,147
properly,157,157,152
professor,157,137,131
immediate,157,156,151
guideline,157,151,145
greedy,157,157,146
domestic,157,151,138
covering,157,156,145
conspiracy,157,155,148
claimed,157,153,143
arriving,157,142,138
arabia,157,157,140
xi,156,149,114
tokyo,156,146,123
pres,156,149,134
nine,156,136,130
natural,156,153,147
mention,156,154,147
handshake,156,154,147
declare,156,152,147
coronavirusupdates,156,155,137
brain,156,151,144
bought,156,152,145
bbc,156,150,122
anyway,156,155,147
2nd,156,149,130
treating,155,154,145
throughout,155,151,144
third,155,155,152
suspend,155,150,148
struggle,155,154,145
spanish,155,150,144
pushing,155,155,151
proud,155,151,144
officially,155,155,147
green,155,155,148
erinotoolemp,155,155,131
2000,155,151,136
tehran,154,140,71
refusing,154,150,146
learning,154,152,140
host,154,148,137
gouging,154,140,133
fun,154,138,134
form,154,153,147
egypt,154,142,125
corporate,154,153,146
bloomberg,154,144,131
wuhancoronavirus,153,153,95
welcome,153,148,147
screen,153,148,140
rush,153,150,139
rising,153,152,144
perspective,153,151,145
listening,153,153,147
kidding,153,153,149
explains,153,153,148
blamed,153,151,142
bag,153,118,114
russian,152,144,137
pneumonia,152,147,128
neighbor,152,149,142
mistake,152,149,142
james,152,148,135
guide,152,146,140
containing,152,152,137
career,152,149,142
200,152,143,136
widely,151,151,149
traveled,151,150,134
par,151,141,111
nature,151,144,140
messaging,151,146,139
intensive,151,113,102
faster,151,146,133
dumb,151,148,143
crime,151,148,127
cafreeland,151,150,112
associated,151,151,141
agent,151,149,143
tweeting,150,149,136
port,150,140,117
nancy,150,148,136
island,150,143,132
fantastic,150,150,148
executive,150,149,132
denying,150,144,134
choose,150,145,141
app,150,119,112
unknown,149,144,128
undetected,149,149,135
twice,149,148,142
threatening,149,149,146
terrible,149,148,140
posted,149,146,132
partisan,149,144,138
nut,149,128,124
inaction,149,148,135
gross,149,140,139
flatten,149,147,140
enter,149,148,138
ally,149,149,144
vital,148,148,144
suffering,148,148,132
nh,148,138,122
carrier,148,148,139
300,148,148,138
shop,147,146,134
previously,147,146,140
planned,147,146,138
origin,147,136,127
medicare,147,137,124
defense,147,143,137
clown,147,141,137
candidate,147,144,135
asks,147,145,140
apple,147,138,105
unable,146,142,137
item,146,139,130
hopkins,146,146,137
disabled,146,139,112
clinical,146,138,120
approval,146,143,132
useless,145,144,137
tour,145,140,135
ran,145,145,140
personally,145,145,138
non,145,143,135
narrative,145,144,132
lady,145,143,137
hoarding,145,140,131
fragile,145,143,136
cancelling,145,143,138
attend,145,144,142
admit,145,144,134
wo,144,141,130
stupidity,144,138,132
spin,144,133,125
published,144,144,132
protest,144,134,116
partner,144,141,134
lt,144,143,23
justice,144,143,140
finding,144,142,133
factor,144,141,134
councilwoman,144,135,106
shake,143,139,128
saving,143,131,129
saved,143,143,141
previous,143,141,132
offering,143,142,133
honest,143,142,136
film,143,136,128
dad,143,139,133
corporation,143,141,129
coronvirus,143,143,128
base,143,140,136
till,142,142,138
talked,142,141,133
speed,142,134,122
beer,142,130,117
assistance,142,140,138
adriandix,142,140,79
36,142,140,132
tie,141,141,136
station,141,140,130
snake,141,140,130
shocking,141,140,135
road,141,132,120
overseas,141,132,121
icymi,141,141,114
hide,141,141,132
eating,141,137,131
earth,141,139,134
costco,141,139,133
continuing,141,141,136
traveling,140,140,136
spot,140,139,134
rating,140,137,126
pick,140,139,133
misleading,140,140,135
minimum,140,140,138
hank,140,132,125
endanger,140,140,131
context,140,130,126
clinton,140,139,127
botched,140,140,132
bet,140,138,135
asia,140,139,130
38,140,140,116
youll,139,138,129
window,139,133,130
seven,139,135,122
reportedly,139,139,131
recover,139,136,134
promised,139,137,129
moscow,139,125,117
mitigation,139,139,115
mikepence,139,139,110
involved,139,139,132
ended,139,139,136
e,139,118,73
demanding,139,138,131
avec,139,126,91
aside,139,138,132
urging,138,138,130
theyve,138,135,126
rand,138,114,90
position,138,138,134
plunge,138,136,129
mail,138,136,120
longterm,138,138,126
immunity,138,125,117
hotspot,138,138,131
homeless,138,127,119
fair,138,137,132
dictatorship,138,120,109
decide,138,137,134
coordinated,138,137,132
unemployment,137,137,132
unconscionable,137,137,133
supermarket,137,133,124
suddenly,137,136,132
slowing,137,135,126
pharmaceutical,137,135,132
muslim,137,125,117
league,137,127,116
french,137,131,125
destroy,137,136,132
block,137,135,131
believed,137,136,132
apart,137,130,114
urged,136,135,129
ignored,136,136,130
ctvnews,136,135,89
cdnhealth,136,136,108
asap,136,135,131
agnp,136,136,9
77,136,136,130
voice,135,134,124
setting,135,134,130
plague,135,128,112
physically,135,135,129
managing,135,134,125
mad,135,98,92
labour,135,117,109
jail,135,132,124
guest,135,132,124
finger,135,135,131
fail,135,130,123
conducted,135,118,113
club,135,130,130
announcing,135,134,128
vega,134,128,124
tourist,134,130,119
temporary,134,131,125
speakerpelosi,134,134,116
rick,134,90,82
republic,134,133,119
rampant,134,134,129
politicususa,134,134,95
loss,134,126,119
eight,134,131,126
discharged,134,121,112
crew,134,123,106
changed,134,131,126
baby,134,126,117
arrived,134,134,127
stuck,133,131,128
sell,133,133,123
remove,133,132,130
nonsense,133,133,130
discussion,133,130,128
compare,133,133,113
travelling,132,131,121
somehow,132,132,127
postponing,132,132,131
mother,132,128,121
mitigate,132,132,126
johnson,132,129,112
inslee,132,127,116
dirty,132,119,111
curb,132,132,126
colorado,132,119,113
cnbc,132,132,109
absolute,132,132,126
stephen,131,130,121
olympics,131,126,103
movement,131,131,128
golfing,131,129,119
factory,131,123,106
deserve,131,125,121
delivered,131,131,130
asshole,131,127,118
andrewscheer,131,131,107
valley,130,128,105
overall,130,129,124
ivanka,130,127,121
hockey,130,125,116
experiencing,130,130,126
exist,130,129,123
doubt,130,129,125
diagnosis,130,129,121
david,130,129,120
conduct,130,129,124
arrival,130,128,120
anymore,130,130,121
annual,130,129,123
aide,130,130,123
wipe,129,126,119
violence,129,118,113
spewing,129,129,128
review,129,116,114
required,129,126,124
peak,129,126,119
harvard,129,125,116
export,129,123,112
avoiding,129,128,126
⁦realdonaldtrump⁩,128,128,117
waive,128,121,117
various,128,128,122
swab,128,126,121
seek,128,128,120
requires,128,128,121
owns,128,125,119
overruled,128,128,120
destructive,128,128,122
crowded,128,128,122
caring,128,123,118
barackobama,128,122,104
54000,128,128,119
32,128,127,121
youve,127,124,123
shes,127,109,107
overnight,127,127,121
mom,127,123,122
immunocompromised,127,126,119
immigrant,127,124,120
frightening,127,127,120
cope,127,126,116
connected,127,123,122
cent,127,111,103
trial,126,123,110
texas,126,124,116
signed,126,125,118
respect,126,126,124
named,126,122,121
hortons,126,122,114
hillary,126,120,113
encouraging,126,125,120
defeat,126,126,123
bottom,126,126,125
aboard,126,120,111
29,126,126,119
scandal,125,115,112
physical,125,125,124
korean,125,123,106
investment,125,120,116
image,125,122,117
encourage,125,124,121
corruption,125,124,117
checked,125,113,110
built,125,125,121
stats,124,120,107
protectyourself,124,124,9
mostly,124,123,115
mental,124,119,114
land,124,122,121
glad,124,122,119
exists,124,122,111
entering,124,124,117
emotional,124,124,121
debate,124,115,109
daughter,124,123,120
comprehensive,124,124,119
chrislhayes,124,123,111
aux,124,112,92
wuhanvirus,123,121,92
walking,123,123,119
visitor,123,117,114
table,123,123,120
sufficient,123,123,116
sort,123,123,118
distance,123,121,118
